NYSE:HTH,HTH,Hilltop Holdings Inc.,17.22,$1.55B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/hth
NYSE:HGV,HGV,Hilton Grand Vacations Inc.,18.65,$1.59B,2016,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/hgv
NYSE:HLT,HLT,Hilton Worldwide Holdings Inc.,71.16,$19.73B,2016,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/hlt
NYSE:HNI,HNI,HNI Corporation,29.75,$1.27B,n/a,Consumer Durables,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/hni
NYSE:HMLP,HMLP,Hoegh LNG Partners LP,9.45,$314.56M,2014,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/hmlp
NYSE:HMLP^A,HMLP^A,Hoegh LNG Partners LP,22.4132,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/hmlp^a
NYSE:HEP,HEP,"Holly Energy Partners, L.P.",14.25,$1.5B,2004,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/hep
NYSE:HFC,HFC,HollyFrontier Corporation,28.21,$4.57B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/hfc
NYSE:HD,HD,"Home Depot, Inc. (The)",241.01,$259.21B,n/a,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/hd
NYSE:HMC,HMC,"Honda Motor Company, Ltd.",25.33,$43.74B,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/hmc
NYSE:HON,HON,Honeywell International Inc.,138.21,$97B,n/a,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/hon
NYSE:HMN,HMN,Horace Mann Educators Corporation,35.48,$1.47B,1991,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/hmn
NYSE:HZN,HZN,Horizon Global Corporation,2,$50.95M,2015,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/hzn
NYSE:HTFA,HTFA,Horizon Technology Finance Corporation,24.56,n/a,2017,n/a,n/a,https://old.nasdaq.com/symbol/htfa
NYSE:HRL,HRL,Hormel Foods Corporation,48.21,$25.98B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/hrl
NYSE:HST,HST,"Host Hotels & Resorts, Inc.",10.74,$7.57B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/hst
NYSE:HLI,HLI,"Houlihan Lokey, Inc.",53.41,$3.65B,2015,Finance,Investment Managers,https://old.nasdaq.com/symbol/hli
NYSE:HOV,HOV,Hovnanian Enterprises Inc,20.79,$127.48M,n/a,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/hov
NYSE:HHC,HHC,Howard Hughes Corporation (The),50.42,$2.77B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/hhc
NYSE:HWM,HWM,Howmet Aerospace Inc.,15.42,$6.72B,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/hwm
NYSE:HPQ,HPQ,HP Inc.,16.61,$23.75B,n/a,Technology,Computer Manufacturing,https://old.nasdaq.com/symbol/hpq
NYSE:HSBC,HSBC,HSBC Holdings plc,23.36,$95.15B,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/hsbc
NYSE:HSBC^A,HSBC^A,HSBC Holdings plc,25.63,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/hsbc^a
NYSE:HMI,HMI,Huami Corporation,11.75,$727.91M,2018,Technology,Computer Manufacturing,https://old.nasdaq.com/symbol/hmi
NYSE:HNP,HNP,"Huaneng Power International, Inc.",14.68,$5.76B,1994,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/hnp
NYSE:HUBB,HUBB,Hubbell Inc,118.79,$6.44B,2015,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/hubb
NYSE:HUBS,HUBS,"HubSpot, Inc.",225.04,$9.82B,2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/hubs
NYSE:HBM,HBM,Hudbay Minerals Inc.,2.8,$731.56M,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/hbm
NYSE:HUD,HUD,Hudson Ltd.,4.32,$399.33M,2018,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/hud
NYSE:HPP,HPP,"Hudson Pacific Properties, Inc.",24.9,$3.82B,2010,Finance,Real Estate,https://old.nasdaq.com/symbol/hpp
NYSE:HUM,HUM,Humana Inc.,374.64,$49.53B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/hum
NYSE:HCFT,HCFT,"Hunt Companies Finance Trust, Inc.",2.68,$66.84M,2013,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/hcft
NYSE:HII,HII,"Huntington Ingalls Industries, Inc.",170.96,$6.92B,n/a,Capital Goods,Marine Transportation,https://old.nasdaq.com/symbol/hii
NYSE:HUN,HUN,Huntsman Corporation,17.65,$3.89B,2005,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/hun
NYSE:HUYA,HUYA,HUYA Inc.,18.63,$4.09B,2018,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/huya
NYSE:H,H,Hyatt Hotels Corporation,47.3,$4.78B,2009,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/h
NYSE:HY,HY,"Hyster-Yale Materials Handling, Inc.",37.52,$629.9M,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/hy
NYSE:IAA,IAA,"IAA, Inc.",37.67,$5.05B,2019,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/iaa
NYSE:IAG,IAG,Iamgold Corporation,3.59,$1.69B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/iag
NYSE:IBN,IBN,ICICI Bank Limited,9.05,$29.29B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/ibn
NYSE:ICL,ICL,ICL Group Ltd.,3.03,$3.88B,2014,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/icl
NYSE:IDA,IDA,"IDACORP, Inc.",84.77,$4.28B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ida
NYSE:IEX,IEX,IDEX Corporation,154.76,$11.67B,1989,Capital Goods,Fluid Controls,https://old.nasdaq.com/symbol/iex
NYSE:IDT,IDT,IDT Corporation,6.14,$163.01M,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/idt
NYSE:INFO,INFO,IHS Markit Ltd.,72.69,$28.84B,1996,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/info
NYSE:ITW,ITW,Illinois Tool Works Inc.,167.82,$53.02B,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/itw
NYSE:IMAX,IMAX,Imax Corporation,10.54,$619.61M,n/a,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/imax
NYSE:ICD,ICD,"Independence Contract Drilling, Inc.",3.95,$15.07M,2014,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/icd
NYSE:IHC,IHC,Independence Holding Company,30,$443.57M,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/ihc
NYSE:IRT,IRT,"Independence Realty Trust, Inc.",11.04,$1.05B,2013,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/irt
NYSE:IFN,IFN,"India Fund, Inc. (The)",15.32,$412.18M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ifn
NYSE:IBA,IBA,"Industrias Bachoco, S.A. de C.V.",35.2451,$1.76B,1997,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/iba
NYSE:INFY,INFY,Infosys Limited,9.53,$40.41B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/infy
NYSE:ING,ING,"ING Group, N.V.",6.69,$26.1B,1997,Finance,Commercial Banks,https://old.nasdaq.com/symbol/ing
NYSE:IR,IR,Ingersoll Rand Inc.,27.23,$11.34B,2017,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/ir
NYSE:NGVT,NGVT,Ingevity Corporation,47.31,$1.95B,2016,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/ngvt
NYSE:INGR,INGR,Ingredion Incorporated,79.86,$5.35B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/ingr
NYSE:IIPR,IIPR,"Innovative Industrial Properties, Inc.",89.26,$1.66B,2016,Finance,Real Estate,https://old.nasdaq.com/symbol/iipr
NYSE:IIPR^A,IIPR^A,"Innovative Industrial Properties, Inc.",29.6,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/iipr^a
NYSE:IPHI,IPHI,Inphi Corporation,114,$5.5B,2010,Technology,Semiconductors,https://old.nasdaq.com/symbol/iphi
NYSE:INSI,INSI,Insight Select Income Fund,19.73,$211.31M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/insi
NYSE:NSP,NSP,"Insperity, Inc.",60.58,$2.35B,n/a,Technology,Professional Services,https://old.nasdaq.com/symbol/nsp
NYSE:INSP,INSP,"Inspire Medical Systems, Inc.",84.5,$2.25B,1998,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/insp
NYSE:IBP,IBP,"Installed Building Products, Inc.",64,$1.91B,2014,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/ibp
NYSE:ITGR,ITGR,Integer Holdings Corporation,67.38,$2.21B,n/a,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/itgr
NYSE:ICE,ICE,Intercontinental Exchange Inc.,90.4,$49.47B,2005,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/ice
NYSE:IHG,IHG,Intercontinental Hotels Group,44.01,$8.04B,n/a,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/ihg
NYSE:IFS,IFS,Intercorp Financial Services Inc.,26.47,$3.06B,2019,Finance,Commercial Banks,https://old.nasdaq.com/symbol/ifs
NYSE:IBM,IBM,International Business Machines Corporation,117.19,$104.05B,n/a,Technology,Computer Manufacturing,https://old.nasdaq.com/symbol/ibm
NYSE:IFF,IFF,"International Flavors & Fragrances, Inc.",119.05,$12.73B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/iff
NYSE:IFFT,IFFT,"International Flavors & Fragrances, Inc.",43.46,n/a,2018,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/ifft
NYSE:IGT,IGT,International Game Technology,8.19,$1.67B,2015,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/igt
NYSE:IP,IP,International Paper Company,33.8,$13.28B,n/a,Basic Industries,Paper,https://old.nasdaq.com/symbol/ip
NYSE:INSW,INSW,"International Seaways, Inc.",16.05,$462.94M,2016,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/insw
NYSE:INSW^A,INSW^A,"International Seaways, Inc.",25.3,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/insw^a
NYSE:IPV,IPV,InterPrivate Acquisition Corp.,9.855,$306.05M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/ipv
NYSE:IPV.U,IPV.U,InterPrivate Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/ipv.u
NYSE:IPV.WS,IPV.WS,InterPrivate Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ipv.ws
NYSE:IPG,IPG,"Interpublic Group of Companies, Inc. (The)",16.22,$6.32B,n/a,Technology,Advertising,https://old.nasdaq.com/symbol/ipg
NYSE:IPI,IPI,"Intrepid Potash, Inc",0.9776,$128.54M,2008,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/ipi
NYSE:IVC,IVC,Invacare Corporation,5.95,$204.8M,n/a,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/ivc
NYSE:VBF,VBF,Invesco Bond Fund,19.96,$227.28M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vbf
NYSE:VCV,VCV,Invesco California Value Municipal Income Trust,11.66,$558.11M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vcv
NYSE:VTA,VTA,Invesco Credit Opportunities Fund,8.74,$550.45M,2007,n/a,n/a,https://old.nasdaq.com/symbol/vta
NYSE:IHIT,IHIT,Invesco High Income 2023 Target Term Fund,7.85,$188.64M,2016,n/a,n/a,https://old.nasdaq.com/symbol/ihit
NYSE:IHTA,IHTA,Invesco High Income 2024 Target Term Fund,7.67,$67.33M,2017,n/a,n/a,https://old.nasdaq.com/symbol/ihta
NYSE:VLT,VLT,Invesco High Income Trust II,11.75,$76.31M,1989,n/a,n/a,https://old.nasdaq.com/symbol/vlt
NYSE:IVR,IVR,INVESCO MORTGAGE CAPITAL INC,3.67,$605.43M,2009,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ivr
NYSE:IVR^B,IVR^B,INVESCO MORTGAGE CAPITAL INC,20.64,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ivr^b
NYSE:IVR^C,IVR^C,INVESCO MORTGAGE CAPITAL INC,20.19,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ivr^c
NYSE:IVR^A,IVR^A,Invesco Mortgage Capital Inc.,22.37,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ivr^a
NYSE:OIA,OIA,Invesco Municipal Income Opportunities Trust,7.15,$340.01M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/oia
NYSE:VMO,VMO,Invesco Municipal Opportunity Trust,11.79,$794.82M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vmo
NYSE:VKQ,VKQ,Invesco Municipal Trust,11.8,$652.78M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vkq
NYSE:VPV,VPV,Invesco Pennsylvania Value Municipal Income Trust,11.85,$282.38M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vpv
NYSE:IVZ,IVZ,Invesco Plc,10,$4.59B,n/a,Finance,Investment Managers,https://old.nasdaq.com/symbol/ivz
NYSE:IQI,IQI,Invesco Quality Municipal Income Trust,11.95,$631.96M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/iqi
NYSE:VVR,VVR,Invesco Senior Income Trust,3.43,$524.9M,1998,n/a,n/a,https://old.nasdaq.com/symbol/vvr
NYSE:VTN,VTN,Invesco Trust  for Investment Grade New York Municipal,12.14,$236.46M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vtn
NYSE:VGM,VGM,Invesco Trust for Investment Grade Municipals,12.09,$655.58M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vgm
NYSE:IIM,IIM,Invesco Value Municipal Income Trust,14.36,$675.73M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/iim
NYSE:IRET,IRET,Investors Real Estate Trust,66.08,$803.92M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/iret
NYSE:IRET^C,IRET^C,Investors Real Estate Trust,25.75,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/iret^c
NYSE:NVTA,NVTA,Invitae Corporation,27.89,$3.49B,2015,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/nvta
NYSE:INVH,INVH,Invitation Homes Inc.,27.23,$15.26B,2017,Finance,Real Estate,https://old.nasdaq.com/symbol/invh
NYSE:IO,IO,Ion Geophysical Corporation,2.25,$33.83M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/io
NYSE:IQV,IQV,"IQVIA Holdings, Inc.",135.99,$25.97B,2013,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/iqv
NYSE:IRM,IRM,Iron Mountain Incorporated,24.67,$7.1B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/irm
NYSE:IRS,IRS,IRSA Inversiones Y Representaciones S.A.,3.14,$181.7M,n/a,Consumer Services,Homebuilding,https://old.nasdaq.com/symbol/irs
NYSE:STAR,STAR,iStar Inc.,11.71,$902.36M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/star
NYSE:STAR^D,STAR^D,iStar Inc.,24.6701,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/star^d
NYSE:STAR^G,STAR^G,iStar Inc.,24.36,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/star^g
NYSE:STAR^I,STAR^I,iStar Inc.,23.986,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/star^i
NYSE:ITCB,ITCB,Ita? CorpBanca,4.0108,$1.37B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/itcb
NYSE:ITUB,ITUB,Itau Unibanco Banco Holding SA,4.69,$45.79B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/itub
NYSE:ITT,ITT,ITT Inc.,56.9,$4.91B,2011,Capital Goods,Fluid Controls,https://old.nasdaq.com/symbol/itt
NYSE:IVH,IVH,Ivy High Income Opportunities Fund,11.315,$187.49M,2013,n/a,n/a,https://old.nasdaq.com/symbol/ivh
NYSE:JPM,JPM,J P Morgan Chase & Co,92.59,$282.12B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/jpm
NYSE:JPM^C,JPM^C,J P Morgan Chase & Co,27.42,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jpm^c
NYSE:JPM^D,JPM^D,J P Morgan Chase & Co,26.66,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jpm^d
NYSE:JPM^G,JPM^G,J P Morgan Chase & Co,25.29,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jpm^g
NYSE:JPM^H,JPM^H,J P Morgan Chase & Co,25.34,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/jpm^h
NYSE:JPM^J,JPM^J,J P Morgan Chase & Co,25.04,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/jpm^j
NYSE:JAX,JAX,"J. Alexander&#39;s Holdings, Inc.",4.7,$70.55M,2015,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/jax
NYSE:JILL,JILL,"J. Jill, Inc.",0.6531,$29.24M,2017,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/jill
NYSE:SJM,SJM,J.M. Smucker Company (The),103.01,$11.75B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/sjm
NYSE:JBL,JBL,Jabil Inc.,30.58,$4.61B,1993,Technology,Electrical Products,https://old.nasdaq.com/symbol/jbl
NYSE:J,J,Jacobs Engineering Group Inc.,82.5,$10.73B,n/a,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/j
NYSE:JHX,JHX,James Hardie Industries plc.,18.11,$8.03B,n/a,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/jhx
NYSE:JHG,JHG,Janus Henderson Group plc,20.36,$3.76B,2017,Finance,Investment Managers,https://old.nasdaq.com/symbol/jhg
NYSE:JOF,JOF,Japan Smaller Capitalization Fund Inc,7.85,$222.42M,1990,n/a,n/a,https://old.nasdaq.com/symbol/jof
NYSE:JWS.U,JWS.U,Jaws Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/jws.u
NYSE:JBGS,JBGS,JBG SMITH Properties,29.35,$3.92B,2017,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/jbgs
NYSE:JEF,JEF,Jefferies Financial Group Inc.,14.47,$3.89B,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jef
NYSE:JELD,JELD,"JELD-WEN Holding, Inc.",15.09,$1.52B,2017,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/jeld
NYSE:JCAP,JCAP,"Jernigan Capital, Inc.",13.34,$310.44M,2015,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/jcap
NYSE:JCAP^B,JCAP^B,"Jernigan Capital, Inc.",23.5,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jcap^b
NYSE:JT,JT,Jianpu Technology Inc.,0.6925,$117.08M,2017,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/jt
NYSE:JKS,JKS,JinkoSolar Holding Company Limited,16.98,$754.37M,2010,Technology,Semiconductors,https://old.nasdaq.com/symbol/jks
NYSE:JMP,JMP,JMP Group LLC,2.6,$50.9M,2007,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jmp
NYSE:JBT,JBT,John Bean Technologies Corporation,77.13,$2.45B,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/jbt
NYSE:BTO,BTO,John Hancock Financial Opportunities Fund,21.43,$400.56M,1994,n/a,n/a,https://old.nasdaq.com/symbol/bto
NYSE:HEQ,HEQ,John Hancock Hedged Equity & Income Fund,10.67,$130.43M,2011,n/a,n/a,https://old.nasdaq.com/symbol/heq
NYSE:JHS,JHS,John Hancock Income Securities Trust,14.41,$167.83M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jhs
NYSE:JHI,JHI,John Hancock Investors Trust,14.86,$129.39M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jhi
NYSE:HPF,HPF,John Hancock Pfd Income Fund II,17.51,$373.81M,2002,n/a,n/a,https://old.nasdaq.com/symbol/hpf
NYSE:HPI,HPI,John Hancock Preferred Income Fund,19.22,$502.01M,2002,n/a,n/a,https://old.nasdaq.com/symbol/hpi
NYSE:HPS,HPS,John Hancock Preferred Income Fund III,15.54,$492.06M,2003,n/a,n/a,https://old.nasdaq.com/symbol/hps
NYSE:PDT,PDT,John Hancock Premium Dividend Fund,12.73,$618.46M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pdt
NYSE:HTD,HTD,John Hancock Tax Advantaged Dividend Income Fund,18.29,$647.34M,2004,n/a,n/a,https://old.nasdaq.com/symbol/htd
NYSE:HTY,HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,5.15,$56.2M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/hty
NYSE:JW.A,JW.A,"John Wiley & Sons, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jw.a
NYSE:JW.B,JW.B,"John Wiley & Sons, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jw.b
NYSE:JNJ,JNJ,Johnson & Johnson,137.81,$363.32B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/jnj
NYSE:JCI,JCI,Johnson Controls International plc,33.36,$24.82B,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/jci
NYSE:JLL,JLL,Jones Lang LaSalle Incorporated,98.12,$5.07B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/jll
NYSE:JMIA,JMIA,Jumia Technologies AG,5.21,$408.51M,2019,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/jmia
NYSE:JIH,JIH,"Juniper Industrial Holdings, Inc.",9.85,$424.78M,2019,Finance,Business Services,https://old.nasdaq.com/symbol/jih
NYSE:JIH.U,JIH.U,"Juniper Industrial Holdings, Inc.",n/a,n/a,2019,n/a,n/a,https://old.nasdaq.com/symbol/jih.u
NYSE:JIH.WS,JIH.WS,"Juniper Industrial Holdings, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jih.ws
NYSE:JNPR,JNPR,"Juniper Networks, Inc.",22.17,$7.35B,1999,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/jnpr
NYSE:JP,JP,Jupai Holdings Limited,1.477,$49.8M,2015,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/jp
NYSE:JE,JE,"Just Energy Group, Inc.",0.515,$78.07M,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/je
NYSE:JE^A,JE^A,"Just Energy Group, Inc.",3.25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/je^a
NYSE:LRN,LRN,K12 Inc,26.41,$1.08B,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/lrn
NYSE:KAI,KAI,Kadant Inc,93.42,$1.07B,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kai
NYSE:KDMN,KDMN,"Kadmon Holdings, Inc.",5.18,$828.94M,2016,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kdmn
NYSE:KAMN,KAMN,Kaman Corporation,38.87,$1.07B,n/a,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/kamn
NYSE:KSU,KSU,Kansas City Southern,145.71,$13.85B,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/ksu
NYSE:KSU^,KSU^,Kansas City Southern,28.075,n/a,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/ksu^
NYSE:KAR,KAR,"KAR Auction Services, Inc",13.47,$1.74B,2009,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/kar
NYSE:KMF,KMF,"Kayne Anderson Midstream Energy Fund, Inc",4.36,$205.78M,2010,n/a,n/a,https://old.nasdaq.com/symbol/kmf
NYSE:KYN,KYN,Kayne Anderson MLP/Midstream Investment Company,5.2,$656.95M,2004,n/a,n/a,https://old.nasdaq.com/symbol/kyn
NYSE:KB,KB,KB Financial Group Inc,28.16,$10.97B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/kb
NYSE:KBH,KBH,KB Home,28.58,$2.79B,1986,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/kbh
NYSE:KBR,KBR,"KBR, Inc.",22.14,$3.15B,2006,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/kbr
NYSE:K,K,Kellogg Company,63.86,$21.88B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/k
NYSE:KMPR,KMPR,Kemper Corporation,69.84,$4.56B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/kmpr
NYSE:KMT,KMT,Kennametal Inc.,27.21,$2.26B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kmt
NYSE:KW,KW,Kennedy-Wilson Holdings Inc.,14.63,$2.1B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/kw
NYSE:KEN,KEN,Kenon Holdings Ltd.,19.86,$1.07B,2015,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ken
NYSE:KDP,KDP,Keurig Dr Pepper Inc.,28.22,$39.71B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/kdp
NYSE:KEY,KEY,KeyCorp,11.76,$11.47B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/key
NYSE:KEY^I,KEY^I,KeyCorp,25.52,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/key^i
NYSE:KEY^J,KEY^J,KeyCorp,25.13,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/key^j
NYSE:KEY^K,KEY^K,KeyCorp,25.16,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/key^k
NYSE:KEYS,KEYS,Keysight Technologies Inc.,97.56,$18.25B,2014,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/keys
NYSE:KRC,KRC,Kilroy Realty Corporation,58.41,$6.72B,1997,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/krc
NYSE:KRP,KRP,Kimbell Royalty Partners,8.35,$499.26M,2017,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/krp
