NASDAQ:ADP,ADP,"Automatic Data Processing, Inc.",144.72,$62.2B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/adp
NASDAQ:AUTO,AUTO,"AutoWeb, Inc.",1.22,$16.04M,n/a,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/auto
NASDAQ:AVDL,AVDL,Avadel Pharmaceuticals plc,7.95,$462.13M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/avdl
NASDAQ:AHI,AHI,"Avadim Health, Inc.",n/a,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/ahi
NASDAQ:AVCO,AVCO,Avalon GloboCare Corp.,1.88,$149.21M,n/a,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/avco
NASDAQ:ATXI,ATXI,"Avenue Therapeutics, Inc.",10.74,$179.17M,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/atxi
NASDAQ:AVEO,AVEO,"AVEO Pharmaceuticals, Inc.",5.08,$81.69M,2010,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/aveo
NASDAQ:AVNW,AVNW,"Aviat Networks, Inc.",17.96,$96.86M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/avnw
NASDAQ:CDMO,CDMO,"Avid Bioservices, Inc.",5.93,$334.94M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cdmo
NASDAQ:CDMOP,CDMOP,"Avid Bioservices, Inc.",25.37,n/a,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cdmop
NASDAQ:AVID,AVID,"Avid Technology, Inc.",7.16,$312.88M,1993,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/avid
NASDAQ:RNA,RNA,"Avidity Biosciences, Inc.",26.62,$941.04M,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rna
NASDAQ:AVGR,AVGR,"Avinger, Inc.",0.3092,$9.69M,2015,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/avgr
NASDAQ:CAR,CAR,"Avis Budget Group, Inc.",20.6,$1.43B,n/a,Consumer Services,Rental/Leasing Companies,https://old.nasdaq.com/symbol/car
NASDAQ:RCEL,RCEL,Avita Medical Limited,5.22,$556.83M,n/a,Capital Goods,Miscellaneous,https://old.nasdaq.com/symbol/rcel
NASDAQ:AVT,AVT,"Avnet, Inc.",26.04,$2.57B,n/a,Technology,Electronic Components,https://old.nasdaq.com/symbol/avt
NASDAQ:AVRO,AVRO,"AVROBIO, Inc.",18.49,$666.3M,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/avro
NASDAQ:AWRE,AWRE,"Aware, Inc.",3.05,$65.64M,1996,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/awre
NASDAQ:ACLS,ACLS,"Axcelis Technologies, Inc.",27.16,$892.89M,2000,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/acls
NASDAQ:AXLA,AXLA,Axcella Health Inc.,5.08,$182.06M,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/axla
NASDAQ:AXGN,AXGN,"AxoGen, Inc.",9,$357.86M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/axgn
NASDAQ:AAXN,AAXN,"Axon Enterprise, Inc.",96.06,$5.75B,n/a,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/aaxn
NASDAQ:AXNX,AXNX,"Axonics Modulation Technologies, Inc.",32.96,$1.29B,2018,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/axnx
NASDAQ:AXGT,AXGT,Axovant Gene Therapies Ltd.,2.9,$116.97M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/axgt
NASDAQ:AXSM,AXSM,"Axsome Therapeutics, Inc.",85.79,$3.18B,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/axsm
NASDAQ:AXTI,AXTI,AXT Inc,4.38,$178.91M,1998,Technology,Semiconductors,https://old.nasdaq.com/symbol/axti
NASDAQ:AYLA,AYLA,"Ayala Pharmaceuticals, Inc.",10,$127.79M,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/ayla
NASDAQ:AYRO,AYRO,"AYRO, Inc.",2.47,$38.46M,n/a,Consumer Services,Telecommunications Equipment,https://old.nasdaq.com/symbol/ayro
NASDAQ:AYTU,AYTU,"Aytu BioScience, Inc.",1.66,$200.22M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/aytu
NASDAQ:AZRX,AZRX,"AzurRx BioPharma, Inc.",0.8998,$25.38M,2016,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/azrx
NASDAQ:BCOM,BCOM,B Communications Ltd.,2.31,$268.69M,n/a,Consumer Services,Telecommunications Equipment,https://old.nasdaq.com/symbol/bcom
NASDAQ:RILY,RILY,"B. Riley Financial, Inc.",20.28,$523.78M,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rily
NASDAQ:RILYG,RILYG,"B. Riley Financial, Inc.",22.285,n/a,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rilyg
NASDAQ:RILYH,RILYH,"B. Riley Financial, Inc.",23.25,n/a,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rilyh
NASDAQ:RILYI,RILYI,"B. Riley Financial, Inc.",22.355,n/a,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rilyi
NASDAQ:RILYM,RILYM,"B. Riley Financial, Inc.",20.73,n/a,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rilym
NASDAQ:RILYN,RILYN,"B. Riley Financial, Inc.",20.98,n/a,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rilyn
NASDAQ:RILYO,RILYO,"B. Riley Financial, Inc.",22,n/a,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rilyo
NASDAQ:RILYP,RILYP,"B. Riley Financial, Inc.",22.02,n/a,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rilyp
NASDAQ:RILYZ,RILYZ,"B. Riley Financial, Inc.",22.58,n/a,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rilyz
NASDAQ:BOSC,BOSC,B.O.S. Better Online Solutions,3.02,$12.86M,n/a,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/bosc
NASDAQ:BIDU,BIDU,"Baidu, Inc.",121.8,$41.98B,2005,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/bidu
NASDAQ:BCPC,BCPC,Balchem Corporation,87.34,$2.82B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/bcpc
NASDAQ:BLDP,BLDP,"Ballard Power Systems, Inc.",13.65,$3.33B,n/a,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/bldp
NASDAQ:BANF,BANF,BancFirst Corporation,37.17,$1.21B,1993,Finance,Major Banks,https://old.nasdaq.com/symbol/banf
NASDAQ:BANFP,BANFP,BancFirst Corporation,28.0827,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/banfp
NASDAQ:BCTF,BCTF,"Bancorp 34, Inc.",11.8212,$37.93M,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/bctf
NASDAQ:BAND,BAND,Bandwidth Inc.,124.37,$2.94B,2017,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/band
NASDAQ:BFC,BFC,Bank First Corporation,60,$463.95M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bfc
NASDAQ:BOCH,BOCH,Bank of Commerce Holdings (CA),7.14,$119.51M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/boch
NASDAQ:BMRC,BMRC,Bank of Marin Bancorp,31.01,$420.83M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bmrc
NASDAQ:BMLP,BMLP,Bank Of Montreal,29.5101,n/a,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bmlp
NASDAQ:BKSC,BKSC,Bank of South Carolina Corp.,16,$88.49M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bksc
NASDAQ:BOTJ,BOTJ,"Bank of the James Financial Group, Inc.",9.1,$39.49M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/botj
NASDAQ:OZK,OZK,Bank OZK,22.07,$2.85B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ozk
NASDAQ:BSVN,BSVN,Bank7 Corp.,11.61,$107.12M,2018,Finance,Major Banks,https://old.nasdaq.com/symbol/bsvn
NASDAQ:BFIN,BFIN,BankFinancial Corporation,7.6,$114.32M,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/bfin
NASDAQ:BWFG,BWFG,"Bankwell Financial Group, Inc.",15.8,$124.37M,2014,Finance,Major Banks,https://old.nasdaq.com/symbol/bwfg
NASDAQ:BANR,BANR,Banner Corporation,34.81,$1.22B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/banr
NASDAQ:BZUN,BZUN,Baozun Inc.,39.36,$2.48B,2015,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/bzun
NASDAQ:DFVL,DFVL,Barclays PLC,71.345,$5.08M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dfvl
NASDAQ:DFVS,DFVS,Barclays PLC,13.385,$1.82M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dfvs
NASDAQ:DTUL,DTUL,Barclays PLC,75.185,$6.24M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dtul
NASDAQ:DTUS,DTUS,Barclays PLC,23.58,$3.03M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dtus
NASDAQ:DTYL,DTYL,Barclays PLC,97.9935,$6.25M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dtyl
NASDAQ:FLAT,FLAT,Barclays PLC,70.765,$4.84M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/flat
NASDAQ:STPP,STPP,Barclays PLC,25.505,$3.75M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/stpp
NASDAQ:TAPR,TAPR,Barclays PLC,70.695,$42.88M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tapr
NASDAQ:BBSI,BBSI,"Barrett Business Services, Inc.",50.91,$383.71M,1993,Technology,Professional Services,https://old.nasdaq.com/symbol/bbsi
NASDAQ:GOLD,GOLD,Barrick Gold Corporation,25.87,$46B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/gold
NASDAQ:BSET,BSET,"Bassett Furniture Industries, Incorporated",7.03,$70.18M,n/a,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/bset
NASDAQ:ZTEST,ZTEST,BATS BZX Exchange,10.1,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ztest
NASDAQ:BXRX,BXRX,"Baudax Bio, Inc.",4.48,$78.71M,n/a,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/bxrx
NASDAQ:BCML,BCML,BayCom Corp,11.86,$145.05M,2018,Finance,Major Banks,https://old.nasdaq.com/symbol/bcml
NASDAQ:BBQ,BBQ,"BBQ Holdings, Inc. ",3.1,$28.77M,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/bbq
NASDAQ:BCBP,BCBP,"BCB Bancorp, Inc. (NJ)",8.8,$151.93M,2005,Finance,Savings Institutions,https://old.nasdaq.com/symbol/bcbp
NASDAQ:BECN,BECN,"Beacon Roofing Supply, Inc.",24.76,$1.71B,2004,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/becn
NASDAQ:BEAM,BEAM,Beam Therapeutics Inc.,24.95,$1.28B,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/beam
NASDAQ:BBGI,BBGI,"Beasley Broadcast Group, Inc.",2.34,$65.48M,2000,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/bbgi
NASDAQ:BBBY,BBBY,Bed Bath & Beyond Inc.,10.05,$1.28B,1992,Consumer Services,Home Furnishings,https://old.nasdaq.com/symbol/bbby
NASDAQ:BGNE,BGNE,"BeiGene, Ltd.",195.41,$15.19B,2016,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bgne
NASDAQ:BELFA,BELFA,Bel Fuse Inc.,9.83,$120.57M,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/belfa
NASDAQ:BELFB,BELFB,Bel Fuse Inc.,9.7,$118.98M,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/belfb
NASDAQ:BLPH,BLPH,"Bellerophon Therapeutics, Inc.",12.8,$121.57M,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/blph
NASDAQ:BLCM,BLCM,"Bellicum Pharmaceuticals, Inc.",7.96,$40.2M,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/blcm
NASDAQ:BLU,BLU,BELLUS Health Inc.,9.57,$576.57M,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/blu
NASDAQ:BNFT,BNFT,"Benefitfocus, Inc.",10.36,$332.18M,2013,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bnft
NASDAQ:BFYT,BFYT,"Benefytt Technologies, Inc.",18.65,$265.65M,2013,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/bfyt
NASDAQ:BNTC,BNTC,Benitec Biopharma Inc.,8.14,$3.92B,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bntc
NASDAQ:BRY,BRY,Berry Corporation (bry),4.56,$363.7M,2018,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/bry
NASDAQ:BWMX,BWMX,"Betterware de Mexico, S.A.P.I de C.V.",8.9502,$308.34M,n/a,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/bwmx
NASDAQ:XAIR,XAIR,"Beyond Air, Inc.",7.07,$119.07M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/xair
NASDAQ:BYND,BYND,"Beyond Meat, Inc.",141.68,$8.82B,2019,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/bynd
NASDAQ:BYSI,BYSI,"BeyondSpring, Inc.",15.68,$472.1M,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bysi
NASDAQ:BGCP,BGCP,"BGC Partners, Inc.",2.63,$940.32M,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/bgcp
NASDAQ:BCYC,BCYC,Bicycle Therapeutics plc,16.94,$306.4M,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bcyc
NASDAQ:BGFV,BGFV,Big 5 Sporting Goods Corporation,1.85,$40.39M,2002,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/bgfv
NASDAQ:BRPA,BRPA,Big Rock Partners Acquisition Corp.,11.05,$30.01M,2017,Finance,Business Services,https://old.nasdaq.com/symbol/brpa
NASDAQ:BRPAR,BRPAR,Big Rock Partners Acquisition Corp.,0.2801,n/a,2017,Finance,Business Services,https://old.nasdaq.com/symbol/brpar
NASDAQ:BRPAU,BRPAU,Big Rock Partners Acquisition Corp.,13.4428,n/a,2017,Finance,Business Services,https://old.nasdaq.com/symbol/brpau
NASDAQ:BRPAW,BRPAW,Big Rock Partners Acquisition Corp.,0.26,n/a,2017,Finance,Business Services,https://old.nasdaq.com/symbol/brpaw
NASDAQ:BILI,BILI,Bilibili Inc.,44.52,$15.38B,2018,Technology,EDP Services,https://old.nasdaq.com/symbol/bili
NASDAQ:BASI,BASI,"Bioanalytical Systems, Inc.",5.33,$57.91M,1997,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/basi
NASDAQ:BCDA,BCDA,"BioCardia, Inc.",2.48,$30.56M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bcda
NASDAQ:BCDAW,BCDAW,"BioCardia, Inc.",0.8,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bcdaw
NASDAQ:BIOC,BIOC,"Biocept, Inc.",0.6358,$83.35M,2014,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/bioc
NASDAQ:BCRX,BCRX,"BioCryst Pharmaceuticals, Inc.",4.83,$852.02M,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bcrx
NASDAQ:BDSI,BDSI,"BioDelivery Sciences International, Inc.",4.11,$411.68M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bdsi
NASDAQ:BFRA,BFRA,Biofrontera AG,6.66,$149.35M,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bfra
NASDAQ:BIIB,BIIB,Biogen Inc.,258.66,$42.21B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/biib
NASDAQ:BHTG,BHTG,"BioHiTech Global, Inc.",1.65,$28.77M,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/bhtg
NASDAQ:BKYI,BKYI,"BIO-key International, Inc.",0.7322,$16.14M,n/a,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/bkyi
NASDAQ:BIOL,BIOL,"Biolase, Inc.",0.47,$23.68M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/biol
NASDAQ:BLFS,BLFS,"BioLife Solutions, Inc.",15.6,$405.03M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/blfs
NASDAQ:BLRX,BLRX,BioLineRx Ltd.,1.75,$34.59M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/blrx
NASDAQ:BMRN,BMRN,BioMarin Pharmaceutical Inc.,124.02,$22.43B,1999,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bmrn
NASDAQ:BMRA,BMRA,"Biomerica, Inc.",7.37,$83.32M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bmra
NASDAQ:BNGO,BNGO,"Bionano Genomics, Inc.",0.4411,$37.01M,2018,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/bngo
NASDAQ:BNGOW,BNGOW,"Bionano Genomics, Inc.",0.127,n/a,2018,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/bngow
NASDAQ:BVXV,BVXV,BiondVax Pharmaceuticals Ltd.,24.65,$279.87M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bvxv
NASDAQ:BNTX,BNTX,BioNTech SE,62.13,$14.09B,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bntx
NASDAQ:BPTH,BPTH,"Bio-Path Holdings, Inc.",5.01,$18.5M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bpth
NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",6.9,$180.47M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/bsgm
NASDAQ:BSTC,BSTC,BioSpecifics Technologies Corp,58.52,$429.3M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bstc
NASDAQ:TECH,TECH,Bio-Techne Corp,256.45,$9.8B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/tech
NASDAQ:BEAT,BEAT,"BioTelemetry, Inc.",42.68,$1.46B,2008,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/beat
NASDAQ:BIVI,BIVI,BioVie Inc.,15,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bivi
NASDAQ:BTAI,BTAI,"BioXcel Therapeutics, Inc.",55.6,$1.12B,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/btai
NASDAQ:BJRI,BJRI,"BJ&#39;s Restaurants, Inc.",19.55,$435.21M,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/bjri
NASDAQ:BDTX,BDTX,"Black Diamond Therapeutics, Inc.",41.97,$1.51B,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bdtx
NASDAQ:BLKB,BLKB,"Blackbaud, Inc.",55.49,$2.75B,2004,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/blkb
NASDAQ:BL,BL,"BlackLine, Inc.",81.73,$4.61B,2016,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bl
NASDAQ:BKCC,BKCC,BlackRock Capital Investment Corporation,2.61,$177.85M,2007,n/a,n/a,https://old.nasdaq.com/symbol/bkcc
NASDAQ:TCPC,TCPC,BlackRock TCP Capital Corp.,8.81,$508.93M,2012,n/a,n/a,https://old.nasdaq.com/symbol/tcpc
NASDAQ:BLNK,BLNK,Blink Charging Co.,3.02,$84.86M,n/a,Consumer Durables,Electrical Products,https://old.nasdaq.com/symbol/blnk
NASDAQ:BLNKW,BLNKW,Blink Charging Co.,0.9901,n/a,n/a,Consumer Durables,Electrical Products,https://old.nasdaq.com/symbol/blnkw
NASDAQ:BLMN,BLMN,"Bloomin&#39; Brands, Inc.",9.52,$832.87M,2012,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/blmn
NASDAQ:BCOR,BCOR,"Blucora, Inc.",10.41,$498.11M,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/bcor
NASDAQ:BLBD,BLBD,Blue Bird Corporation,13.86,$374.6M,2014,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/blbd
NASDAQ:BHAT,BHAT,Blue Hat Interactive Entertainment Technology,1.17,$41.12M,2019,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/bhat
NASDAQ:BLUE,BLUE,"bluebird bio, Inc.",60.9,$3.39B,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/blue
NASDAQ:BKEP,BKEP,"Blueknight Energy Partners L.P., L.L.C.",1.29,$52.93M,2011,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/bkep
NASDAQ:BKEPP,BKEPP,"Blueknight Energy Partners L.P., L.L.C.",5.43,n/a,n/a,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/bkepp
NASDAQ:BPMC,BPMC,Blueprint Medicines Corporation,75.59,$4.1B,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bpmc
NASDAQ:ITEQ,ITEQ,BlueStar Israel Technology ETF,46.6752,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/iteq
NASDAQ:BMCH,BMCH,"BMC Stock Holdings, Inc.",24.135,$1.62B,2013,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/bmch
NASDAQ:BSBK,BSBK,Bogota Financial Corp.,8.59,$113.02M,2020,Finance,Banks,https://old.nasdaq.com/symbol/bsbk
NASDAQ:WIFI,WIFI,"Boingo Wireless, Inc.",12.1,$536.34M,2011,Consumer Services,Telecommunications Equipment,https://old.nasdaq.com/symbol/wifi
NASDAQ:BOKF,BOKF,BOK Financial Corporation,52.47,$3.69B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bokf
NASDAQ:BOKFL,BOKFL,BOK Financial Corporation,25.39,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bokfl
NASDAQ:BNSO,BNSO,"Bonso Electronics International, Inc.",2.64,$12.23M,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/bnso
NASDAQ:BKNG,BKNG,Booking Holdings Inc.,1541.25,$63.08B,n/a,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/bkng
NASDAQ:BIMI,BIMI,BOQI International Medical Inc.,2.9,$29.56M,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/bimi
NASDAQ:BRQS,BRQS,"Borqs Technologies, Inc. ",1.365,$54.78M,2015,Technology,EDP Services,https://old.nasdaq.com/symbol/brqs
NASDAQ:BOMN,BOMN,Boston Omaha Corporation,14.61,$397.85M,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/bomn
NASDAQ:BPFH,BPFH,"Boston Private Financial Holdings, Inc.",6.2,$507.16M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bpfh
NASDAQ:EPAY,EPAY,"Bottomline Technologies, Inc.",48.145,$2.11B,1999,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/epay
NASDAQ:BOXL,BOXL,Boxlight Corporation,0.8011,$22.69M,2017,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/boxl
NASDAQ:BBRX,BBRX,"Braeburn Pharmaceuticals, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bbrx
NASDAQ:BCLI,BCLI,Brainstorm Cell Therapeutics Inc.,12.66,$372.72M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bcli
NASDAQ:BWAY,BWAY,Brainsway Ltd.,6.06,$67.42M,2019,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bway
NASDAQ:BCTX,BCTX,BriaCell Therapeutics Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bctx
NASDAQ:BBI,BBI,"Brickell Biotech, Inc.",1.05,$10.16M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bbi
NASDAQ:BDGE,BDGE,"Bridge Bancorp, Inc.",21.32,$420.71M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bdge
NASDAQ:BBIO,BBIO,"BridgeBio Pharma, Inc.",33.2,$4.03B,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bbio
NASDAQ:BLIN          ,BLIN          ,"Bridgeline Digital, Inc.",1.62,$7.05M,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/blin
NASDAQ:BWB,BWB,"Bridgewater Bancshares, Inc.",9.34,$269.27M,2018,Finance,Major Banks,https://old.nasdaq.com/symbol/bwb
NASDAQ:BRID,BRID,Bridgford Foods Corporation,14.99,$136.06M,n/a,Consumer Non-Durables,Specialty Foods,https://old.nasdaq.com/symbol/brid
NASDAQ:BCOV,BCOV,Brightcove Inc.,7.47,$291.16M,2012,Technology,EDP Services,https://old.nasdaq.com/symbol/bcov
NASDAQ:BHF,BHF,"Brighthouse Financial, Inc.",26.23,$2.46B,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/bhf
NASDAQ:BHFAL,BHFAL,"Brighthouse Financial, Inc.",25.305,n/a,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/bhfal
NASDAQ:BHFAO,BHFAO,"Brighthouse Financial, Inc.",25.35,n/a,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/bhfao
NASDAQ:BHFAP,BHFAP,"Brighthouse Financial, Inc.",25.37,n/a,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/bhfap
NASDAQ:BRLIU,BRLIU,Brilliant Acquisition Corporation,10,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/brliu
