Symbol,Ending Value,Starting Value,Positions Still Open,Total Positions Closed,Total Won,Total Lost,Strike Rate,Win Streak,Lose Streak,Net Profit or Loss,SQN Score,Max Drawdown %,Pyramid Limit,Total Bars,First Date Recorded,First Date Recorded Meets Requirements
EFOI,83255.86,20000,1,15,10,5,66.67,5,2,63255.86,0.99,33.07,1,2778,2007-08-20,False
EFOI,77247.45,20000,1,10,6,4,60.0,4,2,57247.45,0.92,65.0,2,2778,2007-08-20,False
ERII,26868.1,20000,0,26,18,8,69.23,6,2,6868.1,2.33,17.33,1,3163,2008-10-13,False
ERII,31690.59,20000,0,17,13,4,76.47,4,2,11690.59,2.54,18.21,2,3163,2008-10-13,False
ENG,16771.260000000002,20000,0,23,12,11,52.17,7,7,-3228.74,-0.52,30.71,1,4359,2004-01-13,True
ENG,30406.11,20000,0,15,5,10,33.33,1,5,10406.11,0.49,37.97,2,4359,2004-01-13,True
ENLV,107745.64,20000,1,3,3,0,100.0,3,0,87745.64,1.37,8.43,1,653,2008-04-15,False
ENLV,91246.14,20000,1,2,2,0,100.0,2,0,71246.14,2.09,79.08,2,653,2008-04-15,False
ENOB,20582.95,20000,0,3,1,2,33.33,1,1,582.95,1.22,11.5,1,535,2019-03-25,False
ENOB,21363.06,20000,0,3,1,2,33.33,1,1,1363.06,0.52,15.16,2,535,2019-03-25,False
ENPH,23665.77,20000,0,13,6,7,46.15,3,2,3665.77,0.51,29.75,1,2219,2012-07-12,False
ENPH,17978.41,20000,0,9,4,5,44.44,2,3,-2021.59,-0.27,56.87,2,2219,2012-07-12,False
ESGR,22961.85,20000,0,35,23,12,65.71,7,3,2961.85,1.38,16.92,1,4332,2004-01-13,True
ESGR,28840.36,20000,0,20,12,8,60.0,4,3,8840.36,2.42,16.92,2,4332,2004-01-13,True
ESGRO,20156.2,20000,1,2,2,0,100.0,2,0,156.2,11.28,0.3,1,539,2019-03-19,False
ESGRO,20405.41,20000,1,1,1,0,100.0,1,0,405.41,0,1.0,2,539,2019-03-19,False
ESGRP,20384.87,20000,1,2,2,0,100.0,2,0,384.87,8.33,0.6,1,638,2018-10-23,False
ESGRP,20795.96,20000,1,1,1,0,100.0,1,0,795.96,0,14.34,2,638,2018-10-23,False
ETTX,19090.98,20000,0,2,0,2,0.0,0,2,-909.02,-1.41,19.79,1,585,2019-01-09,False
ETTX,19087.22,20000,0,1,0,1,0.0,0,1,-912.78,0,19.8,2,585,2019-01-09,False
ENTG,26270.57,20000,0,43,32,11,74.42,6,3,6270.57,1.5,19.69,1,4359,2004-01-13,True
ENTG,32907.04,20000,1,23,17,6,73.91,6,2,12907.04,1.22,40.14,2,4359,2004-01-13,True
ENTX,17250.33,20000,1,1,0,1,0.0,0,1,-2749.67,0,17.86,1,913,2004-01-20,True
ENTX,16745.33,20000,1,1,0,1,0.0,0,1,-3254.67,0,26.19,2,913,2004-01-20,True
EBTC,19779.73,20000,1,22,13,9,59.09,6,4,-220.27,-0.2,11.36,1,3710,2005-06-24,True
EBTC,22276.44,20000,1,13,9,4,69.23,7,2,2276.44,0.9,14.31,2,3710,2005-06-24,True
EFSC,21659.27,20000,0,29,18,11,62.07,6,3,1659.27,0.81,8.65,1,4014,2005-05-26,True
EFSC,21951.84,20000,0,18,12,6,66.67,4,2,1951.84,0.52,16.45,2,4014,2005-05-26,True
EVSI,20393.79,20000,1,3,2,1,66.67,2,1,393.79,1.23,5.59,1,357,2019-07-29,False
EVSI,20754.83,20000,1,2,2,0,100.0,2,0,754.83,1.42,10.75,2,357,2019-07-29,False
EPZM,19880.51,20000,0,16,11,5,68.75,5,3,-119.49,-0.05,14.34,1,1927,2013-09-11,False
EPZM,24646.39,20000,0,11,7,4,63.64,3,1,4646.39,1.55,30.16,2,1927,2013-09-11,False
PLUS,31283.3,20000,0,37,28,9,75.68,11,2,11283.3,4.06,27.34,1,4072,2004-01-13,True
PLUS,35576.729999999996,20000,0,21,16,5,76.19,6,2,15576.73,3.19,27.17,2,4072,2004-01-13,True
EPSN,19988.62,20000,0,2,1,1,50.0,1,1,-11.38,-0.02,4.07,1,459,2019-06-20,False
EPSN,19568.02,20000,1,1,0,1,0.0,0,1,-431.98,0,4.23,2,459,2019-06-20,False
EQ,18383.14,20000,1,6,3,3,50.0,2,2,-1616.86,-1.19,14.1,1,1359,2006-08-29,False
EQ,18233.27,20000,1,5,2,3,40.0,1,2,-1766.73,-0.68,21.14,2,1359,2006-08-29,False
EQIX,21594.98,20000,1,38,32,6,84.21,12,2,1594.98,0.59,17.75,1,4359,2004-01-13,True
EQIX,24894.92,20000,1,23,16,7,69.57,3,2,4894.92,0.92,24.99,2,4359,2004-01-13,True
EQBK,21748.42,20000,0,8,7,1,87.5,4,1,1748.42,1.86,9.21,1,1309,2016-02-25,False
EQBK,21308.91,20000,1,4,3,1,75.0,2,1,1308.91,1.32,9.32,2,1309,2016-02-25,False
ERIC,22013.27,20000,0,31,23,8,74.19,10,2,2013.27,0.72,14.17,1,3629,2006-12-05,False
ERIC,25305.98,20000,0,19,12,7,63.16,5,4,5305.98,0.84,24.86,2,3629,2006-12-05,False
ERIE,25192.989999999998,20000,0,39,32,7,82.05,17,2,5192.99,4.2,8.51,1,4359,2004-01-13,True
ERIE,29509.59,20000,1,22,19,3,86.36,11,2,9509.59,2.55,19.93,2,4359,2004-01-13,True
ERYP,22692.36,20000,0,4,2,2,50.0,2,2,2692.36,0.45,19.23,1,591,2018-03-08,False
ERYP,19330.74,20000,0,3,2,1,66.67,2,1,-669.26,-0.15,30.53,2,591,2018-03-08,False
ESCA,23638.33,20000,0,30,20,10,66.67,6,3,3638.33,0.45,25.91,1,4304,2004-01-21,True
ESCA,26889.64,20000,0,17,10,7,58.82,3,3,6889.64,0.35,57.07,2,4304,2004-01-21,True
ESPR,32758.47,20000,1,20,17,3,85.0,8,1,12758.47,2.14,13.23,1,2000,2004-01-13,True
ESPR,32226.510000000002,20000,1,11,8,3,72.73,3,1,12226.51,1.33,21.77,2,2000,2004-01-13,True
ESQ,22256.83,20000,0,5,3,2,60.0,2,1,2256.83,1.49,4.68,1,897,2017-10-06,False
ESQ,21456.29,20000,1,3,2,1,66.67,2,1,1456.29,2.2,7.17,2,897,2017-10-06,False
ESSA,20709.32,20000,1,26,19,7,73.08,12,3,709.32,0.42,10.0,1,3476,2007-07-17,False
ESSA,21204.94,20000,1,14,9,5,64.29,7,3,1204.94,0.54,9.22,2,3476,2007-07-17,False
EPIX,13178.18,20000,0,14,9,5,64.29,3,3,-6821.82,-1.51,45.9,1,2647,2004-01-13,True
EPIX,9527.22,20000,0,8,2,6,25.0,1,4,-10472.78,-1.14,67.22,2,2647,2004-01-13,True
ESTA,22330.45,20000,0,5,4,1,80.0,3,1,2330.45,1.49,5.72,1,634,2018-10-29,False
ESTA,23236.64,20000,0,3,3,0,100.0,3,0,3236.64,3.21,10.76,2,634,2018-10-29,False
VBND,19815.57,20000,1,12,8,4,66.67,4,3,-184.43,-0.71,1.82,1,1579,2015-01-29,False
VBND,19544.37,20000,1,7,3,4,42.86,2,3,-455.63,-1.09,3.05,2,1579,2015-01-29,False
VUSE,22358.05,20000,0,20,16,4,80.0,5,2,2358.05,2.85,4.49,1,1765,2014-05-05,False
VUSE,24712.28,20000,1,12,10,2,83.33,4,1,4712.28,3.8,5.36,2,1765,2014-05-05,False
VIDI,21461.03,20000,0,15,12,3,80.0,5,1,1461.03,1.4,4.94,1,1818,2014-02-18,False
VIDI,22121.88,20000,1,8,6,2,75.0,2,1,2121.88,1.03,9.05,2,1818,2014-02-18,False
ETON,19452.93,20000,0,4,2,2,50.0,2,2,-547.07,-0.37,15.88,1,552,2019-02-28,False
ETON,20927.76,20000,0,3,2,1,66.67,1,1,927.76,0.27,28.2,2,552,2019-02-28,False
ETSY,26889.34,20000,0,11,10,1,90.91,10,1,6889.34,1.73,13.07,1,1455,2015-07-28,False
ETSY,26992.0,20000,1,5,4,1,80.0,3,1,6992.0,1.87,16.18,2,1455,2015-07-28,False
CLWT,22135.12,20000,0,17,10,7,58.82,5,2,2135.12,0.26,47.32,1,4050,2004-01-22,True
CLWT,37771.16,20000,0,14,8,6,57.14,3,1,17771.16,0.95,51.5,2,4050,2004-01-22,True
EDRY,18408.26,20000,1,1,0,1,0.0,0,1,-1591.74,0,11.21,1,617,2018-09-11,False
EDRY,17603.39,20000,1,1,0,1,0.0,0,1,-2396.61,0,19.21,2,617,2018-09-11,False
EEFT,21598.88,20000,0,42,29,13,69.05,7,3,1598.88,0.46,22.46,1,4359,2004-01-13,True
EEFT,31910.370000000003,20000,0,25,19,6,76.0,10,2,11910.37,2.07,23.1,2,4359,2004-01-13,True
ESEA,13496.48,20000,0,14,6,8,42.86,3,5,-6503.52,-1.43,39.52,1,3500,2007-05-14,False
ESEA,8363.08,20000,0,10,2,8,20.0,1,5,-11636.92,-3.04,67.84,2,3500,2007-05-14,False
EVLO,21491.44,20000,0,6,5,1,83.33,3,1,1491.44,0.91,11.62,1,683,2018-08-20,False
EVLO,24930.55,20000,0,5,5,0,100.0,5,0,4930.55,3.18,16.98,2,683,2018-08-20,False
EVBG,22493.19,20000,0,11,8,3,72.73,3,1,2493.19,1.29,7.39,1,1096,2016-12-28,False
EVBG,24880.260000000002,20000,0,7,6,1,85.71,4,1,4880.26,1.67,13.48,2,1096,2016-12-28,False
EVK,28982.23,20000,1,17,10,7,58.82,4,2,8982.23,1.64,15.73,1,2710,2008-10-27,False
EVK,31364.6,20000,1,10,3,7,30.0,2,4,11364.6,0.84,24.19,2,2710,2008-10-27,False
EVER,20230.18,20000,0,16,10,6,62.5,3,2,230.18,0.11,14.11,1,1931,2012-08-14,False
EVER,23410.89,20000,1,9,6,3,66.67,3,1,3410.89,1.24,13.14,2,1931,2012-08-14,False
MRAM,22078.260000000002,20000,0,8,8,0,100.0,8,0,2078.26,1.82,4.83,1,1081,2017-01-20,False
MRAM,22042.5,20000,0,4,3,1,75.0,2,1,2042.5,1.48,20.71,2,1081,2017-01-20,False
EVOP,20802.59,20000,0,7,6,1,85.71,3,1,802.59,2.66,1.26,1,673,2018-09-04,False
EVOP,20643.5,20000,0,4,2,2,50.0,1,2,643.5,0.63,15.24,2,673,2018-09-04,False
EVFM,19998.83,20000,0,2,1,1,50.0,1,1,-1.17,-0.47,0.03,1,760,2018-05-01,False
EVFM,19996.89,20000,0,1,0,1,0.0,0,1,-3.11,0,0.05,2,760,2018-05-01,False
EVGN,24921.47,20000,0,7,3,4,42.86,2,3,4921.47,0.97,10.56,1,1683,2014-03-07,False
EVGN,16021.71,20000,1,4,1,3,25.0,1,2,-3978.29,-2.06,26.76,2,1683,2014-03-07,False
EVOK,25724.04,20000,1,11,9,2,81.82,6,1,5724.04,0.78,21.9,1,1846,2014-01-07,False
EVOK,14324.95,20000,1,6,3,3,50.0,3,2,-5675.05,-1.44,47.09,2,1846,2014-01-07,False
EOLS,22618.62,20000,1,6,5,1,83.33,5,1,2618.62,1.37,15.47,1,745,2018-05-22,False
EOLS,25984.5,20000,1,4,3,1,75.0,3,1,5984.5,1.21,14.66,2,745,2018-05-22,False
EVOL,20812.34,20000,1,21,13,8,61.9,5,2,812.34,0.41,14.26,1,4338,2004-01-13,True
EVOL,19765.58,20000,1,12,7,5,58.33,4,2,-234.42,-0.04,37.99,2,4338,2004-01-13,True
EXAS,34292.9,20000,1,40,31,9,77.5,9,2,14292.9,2.21,23.5,1,4358,2004-01-13,True
EXAS,48532.72,20000,1,23,15,8,65.22,5,4,28532.72,2.1,55.11,2,4358,2004-01-13,True
XGN,19094.68,20000,0,3,2,1,66.67,2,1,-905.32,-0.54,14.61,1,340,2019-12-31,False
XGN,18992.43,20000,0,3,2,1,66.67,2,1,-1007.57,-0.36,28.33,2,340,2019-12-31,False
ROBO,24851.55,20000,0,21,18,3,85.71,7,1,4851.55,1.53,6.81,1,2294,2004-01-16,True
ROBO,289020.73,20000,1,13,10,3,76.92,4,1,269020.73,1.06,7.25,2,2294,2004-01-16,True
XELA,17761.91,20000,1,3,1,2,33.33,1,2,-2238.09,-0.75,18.24,1,886,2017-10-26,False
XELA,19181.75,20000,1,1,0,1,0.0,0,1,-818.25,0,35.38,2,886,2017-10-26,False
EXEL,29780.760000000002,20000,0,33,23,10,69.7,8,2,9780.76,1.44,14.65,1,4359,2004-01-13,True
EXEL,33010.25,20000,0,20,13,7,65.0,4,1,13010.25,1.25,31.59,2,4359,2004-01-13,True
EXC,21702.5,20000,0,43,33,10,76.74,6,3,1702.5,0.74,12.89,1,4359,2004-01-13,True
EXC,22605.44,20000,0,27,18,9,66.67,4,2,2605.44,0.66,22.0,2,4359,2004-01-13,True
EXFO,17228.239999999998,20000,1,32,13,19,40.62,4,3,-2771.76,-0.67,25.23,1,4349,2004-01-13,True
EXFO,18849.38,20000,1,20,11,9,55.0,3,4,-1150.62,-0.19,48.49,2,4349,2004-01-13,True
XCUR,19461.92,20000,1,1,0,1,0.0,0,1,-538.08,0,13.56,1,375,2019-11-08,False
XCUR,21557.24,20000,1,1,1,0,100.0,1,0,1557.24,0,17.55,2,375,2019-11-08,False
EXLS,18728.01,20000,0,26,20,6,76.92,8,1,-1271.99,-0.36,27.72,1,3589,2007-02-05,False
EXLS,19967.58,20000,1,14,7,7,50.0,3,3,-32.42,-0.01,36.41,2,3589,2007-02-05,False
EXPI,20592.86,20000,0,5,2,3,40.0,1,2,592.86,0.54,11.21,1,675,2018-08-30,False
EXPI,20910.33,20000,1,3,2,1,66.67,2,1,910.33,1.26,11.21,2,675,2018-08-30,False
EXPE,20319.81,20000,0,32,24,8,75.0,5,2,319.81,0.08,22.71,1,3892,2005-11-17,True
EXPE,19896.81,20000,1,18,12,6,66.67,5,3,-103.19,-0.01,55.82,2,3892,2005-11-17,True
EXPD,24851.3,20000,0,43,35,8,81.4,14,2,4851.3,1.95,10.52,1,4359,2004-01-13,True
EXPD,30531.39,20000,0,28,21,7,75.0,8,2,10531.39,2.27,20.06,2,4359,2004-01-13,True
EXPO,25867.03,20000,0,28,24,4,85.71,12,1,5867.03,4.56,4.97,1,4359,2004-01-13,True
EXPO,35449.51,20000,1,16,16,0,100.0,16,0,15449.51,3.72,8.55,2,4359,2004-01-13,True
STAY,22596.48,20000,0,15,9,6,60.0,5,2,2596.48,1.41,6.6,1,1811,2014-02-27,False
STAY,23690.57,20000,0,9,6,3,66.67,5,2,3690.57,1.15,12.27,2,1811,2014-02-27,False
EXTR,18669.34,20000,0,31,16,15,51.61,4,3,-1330.66,-0.34,26.48,1,4359,2004-01-13,True
EXTR,27236.59,20000,1,20,8,12,40.0,2,3,7236.59,0.6,27.01,2,4359,2004-01-13,True
EYEG,14125.29,20000,0,4,1,3,25.0,1,2,-5874.71,-1.71,37.16,1,1380,2015-11-11,False
EYEG,6838.200000000001,20000,0,3,0,3,0.0,0,3,-13161.8,-2.45,74.08,2,1380,2015-11-11,False
EYEN,22654.27,20000,0,5,4,1,80.0,4,1,2654.27,2.31,6.05,1,753,2018-05-09,False
EYEN,20866.91,20000,1,2,2,0,100.0,2,0,866.91,1.42,19.07,2,753,2018-05-09,False
EYPT,19166.91,20000,0,4,1,3,25.0,1,2,-833.09,-0.42,13.69,1,710,2018-07-12,False
EYPT,15491.08,20000,0,2,0,2,0.0,0,2,-4508.92,-4.6,37.85,2,710,2018-07-12,False
EZPW,26522.98,20000,0,31,20,11,64.52,7,3,6522.98,1.82,13.48,1,4359,2004-01-13,True
EZPW,23216.66,20000,0,20,12,8,60.0,5,3,3216.66,0.55,37.44,2,4359,2004-01-13,True
FFIV,24169.5,20000,0,42,28,14,66.67,6,2,4169.5,0.97,13.2,1,4359,2004-01-13,True
FFIV,24247.71,20000,0,28,17,11,60.71,5,3,4247.71,0.68,29.06,2,4359,2004-01-13,True
FB,19679.32,20000,1,15,10,5,66.67,5,2,-320.68,-0.18,12.69,1,2185,2012-08-29,False
FB,21482.55,20000,1,9,4,5,44.44,3,2,1482.55,0.63,14.67,2,2185,2012-08-29,False
FLMN,18402.65,20000,0,3,2,1,66.67,1,1,-1597.35,-0.6,21.27,1,608,2018-12-06,False
FLMN,19793.33,20000,0,2,1,1,50.0,1,1,-206.67,-0.06,28.23,2,608,2018-12-06,False
FANH,19253.21,20000,0,9,6,3,66.67,4,2,-746.79,-0.57,10.18,1,1039,2017-03-22,False
FANH,18419.5,20000,0,6,2,4,33.33,2,4,-1580.5,-1.18,15.1,2,1039,2017-03-22,False
FARM,23554.84,20000,0,35,22,13,62.86,6,3,3554.84,0.82,16.13,1,4335,2004-02-04,True
FARM,17992.46,20000,1,23,15,8,65.22,7,3,-2007.54,-0.28,35.01,2,4335,2004-02-04,True
FMAO,20112.29,20000,0,7,3,4,42.86,1,2,112.29,0.07,7.68,1,934,2017-08-21,False
FMAO,18060.14,20000,0,5,3,2,60.0,1,1,-1939.86,-1.04,18.23,2,934,2017-08-21,False
FMNB,21266.57,20000,0,18,13,5,72.22,4,2,1266.57,1.96,3.33,1,2349,2011-12-29,False
FMNB,19937.35,20000,0,12,9,3,75.0,5,1,-62.65,-0.04,10.95,2,2349,2011-12-29,False
FAMI,22253.59,20000,0,4,2,2,50.0,2,1,2253.59,1.19,5.39,1,737,2018-05-31,False
FAMI,29549.1,20000,0,3,2,1,66.67,2,1,9549.1,1.54,14.54,2,737,2018-05-31,False
FARO,23207.1,20000,0,42,30,12,71.43,5,3,3207.1,0.69,23.13,1,4359,2004-01-13,True
FARO,25693.9,20000,0,24,14,10,58.33,2,2,5693.9,0.65,31.48,2,4359,2004-01-13,True
FAST,24595.8,20000,0,46,30,16,65.22,7,4,4595.8,1.7,12.8,1,4359,2004-01-13,True
FAST,30875.89,20000,0,31,22,9,70.97,7,2,10875.89,2.3,18.35,2,4359,2004-01-13,True
FAT,22317.23,20000,1,5,3,2,60.0,2,2,2317.23,1.24,10.87,1,817,2018-02-05,False
FAT,20277.25,20000,1,3,1,2,33.33,1,2,277.25,0.16,27.62,2,817,2018-02-05,False
FATE,29667.73,20000,0,15,12,3,80.0,9,1,9667.73,2.34,10.32,1,1841,2014-01-13,False
FATE,39411.55,20000,1,8,7,1,87.5,6,1,19411.55,4.23,21.13,2,1841,2014-01-13,False
FBSS,16154.54,20000,0,19,8,11,42.11,2,3,-3845.46,-1.88,23.54,1,3264,2004-01-29,True
FBSS,14121.85,20000,1,11,3,8,27.27,2,5,-5878.15,-1.91,37.11,2,3264,2004-01-29,True
FNHC,18078.7,20000,1,8,5,3,62.5,3,1,-1921.3,-0.75,29.13,1,2103,2012-12-27,False
FNHC,19367.4,20000,1,5,2,3,40.0,2,2,-632.6,-0.16,30.56,2,2103,2012-12-27,False
FENC,20127.93,20000,1,6,4,2,66.67,2,1,127.93,0.08,12.84,1,847,2017-12-22,False
FENC,19747.22,20000,1,4,2,2,50.0,1,2,-252.78,-0.07,27.71,2,847,2017-12-22,False
GSM,14459.46,20000,1,18,10,8,55.56,4,2,-5540.54,-1.08,30.49,1,2892,2009-11-09,False
GSM,18986.52,20000,1,13,6,7,46.15,4,3,-1013.48,-0.15,27.59,2,2892,2009-11-09,False
FFBW,20548.67,20000,0,3,3,0,100.0,3,0,548.67,3.15,2.75,1,713,2018-01-31,False
FFBW,20961.01,20000,0,2,2,0,100.0,2,0,961.01,2.44,6.52,2,713,2018-01-31,False
FGEN,20658.12,20000,1,9,5,4,55.56,4,4,658.12,0.42,11.7,1,1558,2015-03-02,False
FGEN,19234.14,20000,1,5,2,3,40.0,2,3,-765.86,-0.27,28.24,2,1558,2015-03-02,False
FDBC,21237.31,20000,0,5,4,1,80.0,3,1,1237.31,0.76,13.85,1,802,2018-02-21,False
FDBC,19364.87,20000,1,2,1,1,50.0,1,1,-635.13,-0.74,15.25,2,802,2018-02-21,False
ONEQ,22257.84,20000,0,37,29,8,78.38,13,3,2257.84,1.06,14.11,1,4359,2004-01-13,True
ONEQ,26170.93,20000,1,23,17,6,73.91,10,3,6170.93,1.33,24.26,2,4359,2004-01-13,True
FDUS,20917.01,20000,0,19,14,5,73.68,7,2,917.01,0.69,6.86,1,2415,2011-09-30,False
FDUS,18424.08,20000,1,10,4,6,40.0,1,2,-1575.92,-0.58,21.58,2,2415,2011-09-30,False
FDUSL,21423.7,20000,0,5,4,1,80.0,3,1,1423.7,1.24,2.98,1,705,2018-05-18,False
FDUSL,20101.14,20000,1,2,1,1,50.0,1,1,101.14,0.91,4.4,2,705,2018-05-18,False
FDUSZ,21813.15,20000,1,3,3,0,100.0,3,0,1813.15,1.32,4.62,1,488,2019-05-23,False
FDUSZ,21222.39,20000,1,1,1,0,100.0,1,0,1222.39,0,12.02,2,488,2019-05-23,False
FRGI,22928.58,20000,0,19,14,5,73.68,7,4,2928.58,1.31,12.7,1,2193,2012-08-17,False
FRGI,28668.5,20000,0,10,6,4,60.0,3,3,8668.5,0.95,25.99,2,2193,2012-08-17,False
FITB,24187.14,20000,0,43,33,10,76.74,7,1,4187.14,1.57,21.69,1,4359,2004-01-13,True
FITB,34104.64,20000,1,24,14,10,58.33,5,3,14104.64,1.04,45.45,2,4359,2004-01-13,True
FITBI,20155.7,20000,0,13,9,4,69.23,4,2,155.7,0.35,8.17,1,1788,2014-04-01,False
FITBI,21902.45,20000,1,7,4,3,57.14,3,2,1902.45,1.64,7.99,2,1788,2014-04-01,False
FITBO,19482.18,20000,0,4,2,2,50.0,2,2,-517.82,-0.66,13.08,1,331,2020-01-14,False
FITBO,20094.52,20000,0,2,1,1,50.0,1,1,94.52,0.3,13.08,2,331,2020-01-14,False
FITBP,20841.16,20000,0,9,5,4,55.56,3,1,841.16,0.47,13.43,1,1516,2008-10-09,False
FITBP,26106.44,20000,0,5,2,3,40.0,1,2,6106.44,0.47,26.25,2,1516,2008-10-09,False
FISI,18743.33,20000,0,37,26,11,70.27,8,2,-1256.67,-0.31,21.02,1,4358,2004-01-13,True
FISI,18461.77,20000,1,22,16,6,72.73,7,2,-1538.23,-0.23,40.66,2,4358,2004-01-13,True
FNJN,18326.06,20000,0,8,4,4,50.0,3,2,-1673.94,-0.5,22.11,1,1561,2014-08-21,False
FNJN,13644.36,20000,1,4,1,3,25.0,1,2,-6355.64,-2.33,36.83,2,1561,2014-08-21,False
FSRV,21664.32,20000,0,26,16,10,61.54,4,2,1664.32,1.07,9.08,1,3173,2004-01-13,True
FSRV,22483.02,20000,0,16,9,7,56.25,3,3,2483.02,1.01,9.52,2,3173,2004-01-13,True
FTAC,20130.52,20000,1,1,1,0,100.0,1,0,130.52,0,0.25,1,344,2019-06-14,False
FTAC,20130.73,20000,1,1,1,0,100.0,1,0,130.73,0,0.25,2,344,2019-06-14,False
FEYE,20923.63,20000,0,16,9,7,56.25,2,2,923.63,0.19,23.23,1,1849,2014-01-02,False
FEYE,21008.82,20000,0,9,4,5,44.44,2,3,1008.82,0.1,49.44,2,1849,2014-01-02,False
FBNC,19678.25,20000,0,36,23,13,63.89,5,2,-321.75,-0.17,17.98,1,4359,2004-01-13,True
FBNC,18214.72,20000,0,21,9,12,42.86,3,5,-1785.28,-0.49,39.63,2,4359,2004-01-13,True
FNLC,19874.26,20000,0,31,18,13,58.06,6,4,-125.74,-0.05,13.94,1,4262,2004-03-02,True
FNLC,16995.52,20000,0,19,9,10,47.37,5,6,-3004.48,-0.79,30.32,2,4262,2004-03-02,True
FRBA,20720.63,20000,0,11,8,3,72.73,3,1,720.63,0.89,4.41,1,1746,2014-03-13,False
FRBA,16820.94,20000,1,6,1,5,16.67,1,4,-3179.06,-1.74,19.62,2,1746,2014-03-13,False
BUSE,17804.72,20000,0,35,21,14,60.0,9,3,-2195.28,-0.64,22.37,1,4358,2004-01-13,True
BUSE,20111.91,20000,1,26,18,8,69.23,7,4,111.91,0.02,29.15,2,4358,2004-01-13,True
FBIZ,16944.03,20000,0,18,11,7,61.11,8,3,-3055.97,-1.0,20.17,1,3187,2006-03-29,False
FBIZ,18681.34,20000,1,11,6,5,54.55,5,2,-1318.66,-0.28,23.38,2,3187,2006-03-29,False
FCAP,22634.41,20000,1,17,11,6,64.71,5,3,2634.41,2.07,8.6,1,2662,2004-08-18,True
FCAP,29050.91,20000,1,10,8,2,80.0,8,2,9050.91,1.95,14.54,2,2662,2004-08-18,True
FCBP,20705.86,20000,0,12,7,5,58.33,3,3,705.86,0.26,16.63,1,1850,2004-01-13,True
FCBP,22226.98,20000,1,7,5,2,71.43,3,2,2226.98,0.63,21.21,2,1850,2004-01-13,True
FCNCA,27081.58,20000,0,42,35,7,83.33,11,2,7081.58,4.17,11.39,1,4357,2004-01-13,True
FCNCA,35181.66,20000,1,27,24,3,88.89,12,1,15181.66,4.62,10.28,2,4357,2004-01-13,True
FCBC,21290.49,20000,0,40,24,16,60.0,6,2,1290.49,0.57,12.53,1,4359,2004-01-13,True
FCBC,19225.01,20000,0,24,12,12,50.0,5,4,-774.99,-0.18,26.34,2,4359,2004-01-13,True
FCCO,19471.11,20000,1,17,12,5,70.59,11,3,-528.89,-0.17,21.49,1,3717,2004-04-14,True
FCCO,19858.94,20000,1,10,5,5,50.0,4,2,-141.06,-0.02,37.02,2,3717,2004-04-14,True
FFBC,19919.12,20000,0,44,33,11,75.0,7,2,-80.88,-0.03,17.53,1,4359,2004-01-13,True
FFBC,20344.84,20000,0,26,19,7,73.08,10,2,344.84,0.07,32.04,2,4359,2004-01-13,True
FFIN,23341.81,20000,0,44,30,14,68.18,9,2,3341.81,2.49,11.37,1,4359,2004-01-13,True
FFIN,24072.62,20000,1,26,19,7,73.08,6,3,4072.62,1.17,20.84,2,4359,2004-01-13,True
THFF,21205.92,20000,0,34,23,11,67.65,6,3,1205.92,0.59,8.91,1,4359,2004-01-13,True
THFF,26710.75,20000,0,20,14,6,70.0,6,2,6710.75,2.14,16.91,2,4359,2004-01-13,True
FFNW,19337.35,20000,0,23,17,6,73.91,5,2,-662.65,-0.59,11.31,1,3346,2008-01-23,False
FFNW,17310.19,20000,0,15,10,5,66.67,6,2,-2689.81,-0.99,23.69,2,3346,2008-01-23,False
FFWM,18942.73,20000,0,12,10,2,83.33,5,1,-1057.27,-0.48,14.38,1,1560,2015-02-18,False
FFWM,16241.3,20000,1,6,3,3,50.0,2,2,-3758.7,-0.96,29.83,2,1560,2015-02-18,False
FGBI,18314.33,20000,0,6,3,3,50.0,2,2,-1685.67,-0.96,12.02,1,1284,2016-03-04,False
FGBI,17258.35,20000,0,3,1,2,33.33,1,2,-2741.65,-1.02,25.91,2,1284,2016-03-04,False
FHB,20109.49,20000,0,15,10,5,66.67,4,2,109.49,0.1,6.22,1,1126,2016-11-14,False
FHB,18330.54,20000,0,9,4,5,44.44,2,2,-1669.46,-0.92,14.64,2,1126,2016-11-14,False
INBK,20351.52,20000,0,12,9,3,75.0,5,2,351.52,0.24,10.02,1,1993,2013-06-06,False
INBK,20682.83,20000,0,8,6,2,75.0,4,2,682.83,0.43,10.11,2,1993,2013-06-06,False
INBKL,20572.63,20000,0,4,3,1,75.0,3,1,572.63,1.69,2.96,1,690,2017-01-27,False
INBKL,20193.91,20000,1,2,1,1,50.0,1,1,193.91,1.22,5.89,2,690,2017-01-27,False
INBKZ,22221.6,20000,0,3,3,0,100.0,3,0,2221.6,1.56,4.81,1,353,2019-10-10,False
INBKZ,21657.43,20000,0,2,2,0,100.0,2,0,1657.43,2.97,11.8,2,353,2019-10-10,False
FIBK,21609.62,20000,0,31,19,12,61.29,4,2,1609.62,1.0,8.8,1,2729,2010-07-06,False
FIBK,23331.94,20000,0,18,10,8,55.56,4,2,3331.94,1.25,8.75,2,2729,2010-07-06,False
FRME,18251.58,20000,0,39,26,13,66.67,8,3,-1748.42,-0.55,22.64,1,4359,2004-01-13,True
FRME,14097.57,20000,1,23,15,8,65.22,6,2,-5902.43,-0.98,49.51,2,4359,2004-01-13,True
