Symbol,Ending Value,Starting Value,Positions Still Open,Total Positions Closed,Total Won,Total Lost,Strike Rate,Win Streak,Lose Streak,Net Profit or Loss,SQN Score,Max Drawdown %,Pyramid Limit,Total Bars,First Date Recorded,First Date Recorded Meets Requirements
AMBC,18991.52,20000,1,19,9,10,47.37,3,3,-1008.48,-0.43,16.34,1,1948,2013-08-12,False
AMBC,17326.64,20000,1,12,6,6,50.0,3,2,-2673.36,-0.79,28.76,2,1948,2013-08-12,False
ABEV,21417.73,20000,1,21,16,5,76.19,6,2,1417.73,0.68,7.93,1,1813,2014-02-25,False
ABEV,22317.62,20000,1,13,10,3,76.92,6,2,2317.62,0.68,14.6,2,1813,2014-02-25,False
AMC,186939.8,20000,1,25,15,10,60.0,4,4,166939.8,1.01,14.91,1,3066,2004-01-13,True
AMC,220655.65,20000,1,14,8,6,57.14,6,2,200655.65,1.02,36.9,2,3066,2004-01-13,True
AMCR,19880.44,20000,1,10,6,4,60.0,5,2,-119.56,-0.1,11.57,1,1341,2004-01-13,True
AMCR,18727.19,20000,1,6,4,2,66.67,3,1,-1272.81,-0.4,25.98,2,1341,2004-01-13,True
AEE,20901.97,20000,1,44,33,11,75.0,9,4,901.97,0.33,16.46,1,4359,2004-01-13,True
AEE,21854.71,20000,1,28,19,9,67.86,10,4,1854.71,0.33,35.69,2,4359,2004-01-13,True
AMRC,23136.23,20000,0,21,14,7,66.67,9,3,3136.23,0.98,13.89,1,2646,2010-11-01,False
AMRC,22388.010000000002,20000,0,12,5,7,41.67,5,7,2388.01,0.29,39.52,2,2646,2010-11-01,False
AMOV,20457.29,20000,0,36,26,10,72.22,10,3,457.29,0.15,14.0,1,4330,2004-01-13,True
AMOV,24675.12,20000,1,20,14,6,70.0,6,2,4675.12,0.66,23.31,2,4330,2004-01-13,True
AMX,22627.18,20000,0,43,32,11,74.42,7,2,2627.18,1.11,11.61,1,4359,2004-01-13,True
AMX,22637.260000000002,20000,1,26,17,9,65.38,8,5,2637.26,0.44,30.94,2,4359,2004-01-13,True
AAT,21689.25,20000,0,20,16,4,80.0,7,1,1689.25,2.05,4.07,1,2524,2011-04-27,False
AAT,25568.02,20000,0,13,11,2,84.62,6,1,5568.02,3.01,4.42,2,2524,2011-04-27,False
AXL,21364.29,20000,0,37,19,18,51.35,4,3,1364.29,0.23,30.89,1,4359,2004-01-13,True
AXL,17352.39,20000,1,23,9,14,39.13,3,4,-2647.61,-0.46,59.16,2,4359,2004-01-13,True
ACC,21086.69,20000,1,42,30,12,71.43,6,3,1086.69,0.39,14.69,1,4142,2004-11-22,True
ACC,24643.83,20000,1,24,16,8,66.67,6,2,4643.83,1.17,15.01,2,4142,2004-11-22,True
AEO,22919.84,20000,0,36,23,13,63.89,5,3,2919.84,1.05,11.39,1,3734,2006-04-06,False
AEO,32106.2,20000,0,24,17,7,70.83,8,2,12106.2,1.57,14.15,2,3734,2006-04-06,False
AEP,20717.19,20000,1,32,21,11,65.62,7,4,717.19,0.41,11.48,1,4359,2004-01-13,True
AEP,21670.92,20000,1,20,13,7,65.0,5,4,1670.92,0.5,18.81,2,4359,2004-01-13,True
AEL,25454.38,20000,0,42,28,14,66.67,7,3,5454.38,1.44,13.12,1,4314,2004-03-18,True
AEL,35142.67,20000,0,24,20,4,83.33,9,2,15142.67,1.78,30.78,2,4314,2004-03-18,True
AXP,19886.5,20000,0,42,35,7,83.33,14,3,-113.5,-0.03,27.93,1,4359,2004-01-13,True
AXP,26133.43,20000,0,25,18,7,72.0,8,4,6133.43,0.97,32.55,2,4359,2004-01-13,True
AFG,24429.239999999998,20000,1,44,35,9,79.55,15,2,4429.24,4.22,3.82,1,4359,2004-01-13,True
AFG,27541.0,20000,1,26,18,8,69.23,5,3,7541.0,2.57,9.89,2,4359,2004-01-13,True
AFGB,19915.89,20000,1,4,2,2,50.0,2,2,-84.11,-0.26,8.96,1,468,2019-06-28,False
AFGB,20193.59,20000,1,2,2,0,100.0,2,0,193.59,45.27,9.1,2,468,2019-06-28,False
AFGH,20114.65,20000,0,9,6,3,66.67,5,2,114.65,0.43,1.75,1,1257,2016-03-03,False
AFGH,19386.36,20000,1,6,4,2,66.67,3,1,-613.64,-1.05,11.78,2,1257,2016-03-03,False
AMH,21178.72,20000,0,25,17,8,68.0,7,4,1178.72,1.02,9.1,1,2672,2004-01-13,True
AMH,19620.01,20000,0,15,11,4,73.33,4,2,-379.99,-0.1,24.78,2,2672,2004-01-13,True
AIG,20889.41,20000,0,42,29,13,69.05,5,5,889.41,0.16,30.25,1,4359,2004-01-13,True
AIG,14380.619999999999,20000,0,24,16,8,66.67,10,3,-5619.38,-0.56,63.24,2,4359,2004-01-13,True
ARL,35305.51,20000,1,37,25,12,67.57,7,2,15305.51,2.13,20.03,1,4058,2004-01-13,True
ARL,46689.43,20000,1,21,15,6,71.43,7,2,26689.43,2.61,23.39,2,4058,2004-01-13,True
ARA,19328.18,20000,0,27,17,10,62.96,3,3,-671.82,-0.11,24.45,1,2744,2004-01-13,True
ARA,21485.22,20000,0,17,9,8,52.94,2,2,1485.22,0.1,47.46,2,2744,2004-01-13,True
AWR,25683.16,20000,1,38,28,10,73.68,7,2,5683.16,3.46,4.67,1,4359,2004-01-13,True
AWR,30734.690000000002,20000,1,21,14,7,66.67,6,3,10734.69,3.43,8.82,2,4359,2004-01-13,True
AMT,25793.52,20000,1,45,37,8,82.22,13,2,5793.52,2.32,12.82,1,4359,2004-01-13,True
AMT,34258.3,20000,1,27,21,6,77.78,6,2,14258.3,2.72,18.7,2,4359,2004-01-13,True
AVD,25377.86,20000,0,43,30,13,69.77,6,3,5377.86,1.12,13.89,1,4359,2004-01-13,True
AVD,26226.52,20000,0,27,17,10,62.96,6,3,6226.52,0.78,23.32,2,4359,2004-01-13,True
AWK,22465.85,20000,0,28,21,7,75.0,6,2,2465.85,1.67,6.2,1,3212,2008-08-04,False
AWK,28854.8,20000,0,17,14,3,82.35,8,2,8854.8,3.47,6.97,2,3212,2008-08-04,False
COLD,20936.58,20000,0,8,6,2,75.0,6,2,936.58,1.28,4.33,1,759,2018-05-02,False
COLD,22209.63,20000,1,4,3,1,75.0,3,1,2209.63,1.56,6.81,2,759,2018-05-02,False
AMP,20046.24,20000,0,34,22,12,64.71,8,4,46.24,0.01,26.85,1,3854,2006-01-13,False
AMP,26870.92,20000,1,21,11,10,52.38,4,3,6870.92,1.01,23.44,2,3854,2006-01-13,False
ABC,21472.44,20000,1,36,24,12,66.67,5,2,1472.44,0.94,9.36,1,4359,2004-01-13,True
ABC,26494.96,20000,1,22,15,7,68.18,4,2,6494.96,1.57,16.84,2,4359,2004-01-13,True
AMN,21778.16,20000,0,26,22,4,84.62,13,1,1778.16,0.56,18.9,1,3086,2004-01-13,True
AMN,20067.44,20000,0,15,11,4,73.33,5,1,67.44,0.01,35.84,2,3086,2004-01-13,True
AMRX,18152.03,20000,0,5,3,2,60.0,2,1,-1847.97,-0.44,22.35,1,685,2018-08-16,False
AMRX,16870.56,20000,1,2,0,2,0.0,0,2,-3129.44,-2.81,23.74,2,685,2018-08-16,False
AP,19658.98,20000,0,36,22,14,61.11,6,3,-341.02,-0.08,25.76,1,4353,2004-01-13,True
AP,17861.41,20000,1,20,11,9,55.0,3,2,-2138.59,-0.36,40.26,2,4353,2004-01-13,True
APH,22668.62,20000,0,40,30,10,75.0,6,2,2668.62,0.98,13.39,1,4359,2004-01-13,True
APH,29007.3,20000,1,24,18,6,75.0,6,2,9007.3,1.48,21.89,2,4359,2004-01-13,True
AXR,19310.54,20000,0,23,15,8,65.22,5,2,-689.46,-0.14,26.74,1,4059,2004-02-11,True
AXR,17077.33,20000,1,13,6,7,46.15,3,2,-2922.67,-0.28,50.69,2,4059,2004-02-11,True
HKIB,20890.99,20000,0,1,1,0,100.0,1,0,890.99,0,2.48,1,372,2019-11-13,False
HKIB,20891.76,20000,0,1,1,0,100.0,1,0,891.76,0,2.48,2,372,2019-11-13,False
AME,24789.39,20000,1,45,39,6,86.67,14,2,4789.39,2.01,10.74,1,4359,2004-01-13,True
AME,31475.16,20000,1,29,25,4,86.21,13,2,11475.16,2.45,17.38,2,4359,2004-01-13,True
PLAN,21417.28,20000,0,4,4,0,100.0,4,0,1417.28,1.99,5.56,1,574,2019-01-28,False
PLAN,25753.33,20000,0,3,3,0,100.0,3,0,5753.33,1.69,5.86,2,574,2019-01-28,False
FINS,20086.39,20000,0,3,2,1,66.67,2,1,86.39,1.24,0.38,1,419,2019-09-09,False
FINS,19996.82,20000,1,1,0,1,0.0,0,1,-3.18,0,1.14,2,419,2019-09-09,False
AU,19574.42,20000,1,42,26,16,61.9,4,2,-425.58,-0.08,29.2,1,4359,2004-01-13,True
AU,25845.08,20000,1,27,12,15,44.44,3,3,5845.08,0.51,45.74,2,4359,2004-01-13,True
BUD,18979.53,20000,0,32,16,16,50.0,3,4,-1020.47,-0.4,17.46,1,4152,2004-01-13,True
BUD,21237.51,20000,1,20,10,10,50.0,5,4,1237.51,0.31,14.64,2,4152,2004-01-13,True
NLY,18240.95,20000,0,32,18,14,56.25,5,4,-1759.05,-0.84,16.78,1,4359,2004-01-13,True
NLY,16239.11,20000,0,18,7,11,38.89,2,4,-3760.89,-0.98,32.89,2,4359,2004-01-13,True
AM,20634.65,20000,0,38,22,16,57.89,7,6,634.65,0.28,22.09,1,4046,2004-01-13,True
AM,19491.57,20000,1,23,10,13,43.48,3,4,-508.43,-0.11,26.9,2,4046,2004-01-13,True
AR,14905.779999999999,20000,0,13,6,7,46.15,2,2,-5094.22,-1.19,53.9,1,1835,2014-01-23,False
AR,3802.879999999999,20000,0,8,2,6,25.0,1,4,-16197.12,-2.33,85.91,2,1835,2014-01-23,False
ANTM,22529.93,20000,0,14,10,4,71.43,4,2,2529.93,2.04,4.53,1,1546,2015-03-18,False
ANTM,24156.760000000002,20000,0,8,6,2,75.0,4,1,4156.76,2.0,14.62,2,1546,2015-03-18,False
ANH,22754.989999999998,20000,1,36,23,13,63.89,8,2,2754.99,1.05,7.81,1,4359,2004-01-13,True
ANH,20125.39,20000,1,20,9,11,45.0,5,4,125.39,0.04,17.4,2,4359,2004-01-13,True
AON,24970.72,20000,0,30,25,5,83.33,8,1,4970.72,4.23,4.32,1,2806,2010-03-16,False
AON,30943.33,20000,0,18,17,1,94.44,9,1,10943.33,4.43,4.49,2,2806,2010-03-16,False
AIV,26920.55,20000,0,47,37,10,78.72,23,3,6920.55,3.0,13.67,1,4359,2004-01-13,True
AIV,28684.8,20000,1,29,21,8,72.41,15,2,8684.8,1.59,32.75,2,4359,2004-01-13,True
APG,21033.23,20000,0,1,1,0,100.0,1,0,1033.23,0,2.41,1,187,2020-08-10,False
APG,22011.9,20000,0,1,1,0,100.0,1,0,2011.9,0,2.41,2,187,2020-08-10,False
ARI,20622.29,20000,1,22,15,7,68.18,4,2,622.29,0.59,10.95,1,3504,2004-01-13,True
ARI,23785.21,20000,1,13,8,5,61.54,3,2,3785.21,1.74,13.08,2,3504,2004-01-13,True
APO,18264.11,20000,0,26,13,13,50.0,4,5,-1735.89,-0.85,18.7,1,3684,2004-01-23,True
APO,20921.0,20000,0,16,7,9,43.75,3,3,921.0,0.15,33.45,2,3684,2004-01-23,True
AFT,15100.3,20000,0,22,10,12,45.45,2,3,-4899.7,-1.3,30.34,1,3792,2004-08-18,True
AFT,11030.19,20000,1,13,4,9,30.77,1,3,-8969.81,-1.3,58.91,2,3792,2004-08-18,True
AIF,20339.72,20000,0,16,8,8,50.0,3,4,339.72,0.28,8.04,1,1993,2013-06-07,False
AIF,19258.53,20000,0,10,5,5,50.0,3,3,-741.47,-0.86,15.92,2,1993,2013-06-07,False
APLE,23138.39,20000,0,12,9,3,75.0,5,2,3138.39,1.03,8.39,1,1433,2015-08-27,False
APLE,21108.61,20000,1,7,5,2,71.43,3,2,1108.61,0.57,15.01,2,1433,2015-08-27,False
AIT,21234.03,20000,0,39,25,14,64.1,7,4,1234.03,0.58,20.43,1,4359,2004-01-13,True
AIT,22322.510000000002,20000,0,25,14,11,56.0,5,4,2322.51,0.59,29.53,2,4359,2004-01-13,True
ATR,25001.510000000002,20000,0,39,32,7,82.05,10,2,5001.51,5.04,3.19,1,4359,2004-01-13,True
ATR,29959.57,20000,0,24,20,4,83.33,8,1,9959.57,3.59,5.75,2,4359,2004-01-13,True
APTV,17988.73,20000,0,6,4,2,66.67,2,1,-2011.27,-1.1,18.42,1,789,2018-03-20,False
APTV,15273.46,20000,1,3,1,2,33.33,1,1,-4726.54,-1.78,38.82,2,789,2018-03-20,False
ARMK,20172.58,20000,0,15,7,8,46.67,3,2,172.58,0.17,9.08,1,1791,2014-03-27,False
ARMK,22654.7,20000,0,11,8,3,72.73,4,2,2654.7,1.48,7.56,2,1791,2014-03-27,False
ABR,24116.71,20000,0,25,18,7,72.0,6,2,4116.71,1.52,9.36,1,4229,2004-07-21,True
ABR,16300.92,20000,0,15,5,10,33.33,1,4,-3699.08,-0.65,43.12,2,4229,2004-07-21,True
ARC,18712.73,20000,0,30,17,13,56.67,6,4,-1287.27,-0.32,20.19,1,3404,2004-05-25,True
ARC,18070.81,20000,0,17,8,9,47.06,3,3,-1929.19,-0.22,31.81,2,3404,2004-05-25,True
MT,18505.81,20000,0,38,22,16,57.89,4,4,-1494.19,-0.31,36.2,1,4052,2005-04-04,True
MT,14060.380000000001,20000,0,23,11,12,47.83,5,7,-5939.62,-0.58,66.69,2,4052,2005-04-04,True
MTCN,25838.1,20000,0,7,3,4,42.86,2,4,5838.1,0.88,23.21,1,915,2013-05-03,False
MTCN,30744.4,20000,0,4,2,2,50.0,1,2,10744.4,0.93,43.2,2,915,2013-05-03,False
ARCH,18970.31,20000,0,7,4,3,57.14,2,1,-1029.69,-0.5,15.12,1,1083,2017-01-18,False
ARCH,18358.72,20000,0,6,3,3,50.0,3,3,-1641.28,-0.63,27.27,2,1083,2017-01-18,False
ADM,22243.94,20000,0,38,29,9,76.32,5,3,2243.94,0.91,13.44,1,4359,2004-01-13,True
ADM,25354.87,20000,0,21,13,8,61.9,4,2,5354.87,0.85,29.71,2,4359,2004-01-13,True
AROC,19879.83,20000,0,8,5,3,62.5,2,2,-120.17,-0.05,19.65,1,1314,2016-02-18,False
AROC,19867.84,20000,0,6,4,2,66.67,2,1,-132.16,-0.03,38.57,2,1314,2016-02-18,False
ARNC,20257.39,20000,0,9,5,4,55.56,2,1,257.39,0.22,16.74,1,1064,2017-02-14,False
ARNC,22392.75,20000,0,6,5,1,83.33,4,1,2392.75,1.13,19.99,2,1064,2017-02-14,False
ARCO,21808.09,20000,1,23,16,7,69.57,5,1,1808.09,0.52,15.67,1,2461,2011-07-27,False
ARCO,19969.06,20000,1,14,8,6,57.14,4,2,-30.94,-0.01,32.93,2,2461,2011-07-27,False
ACA,21153.55,20000,0,6,5,1,83.33,4,1,1153.55,1.63,2.05,1,836,2007-02-27,False
ACA,26986.4,20000,1,3,3,0,100.0,3,0,6986.4,1.63,26.1,2,836,2007-02-27,False
RCUS,27206.760000000002,20000,0,9,9,0,100.0,9,0,7206.76,5.24,8.24,1,721,2018-06-26,False
RCUS,25202.36,20000,1,4,3,1,75.0,3,1,5202.36,2.52,15.74,2,721,2018-06-26,False
ARD,21338.16,20000,1,21,15,6,71.43,5,1,1338.16,0.5,12.38,1,2680,2004-01-15,True
ARD,21399.3,20000,1,14,7,7,50.0,2,2,1399.3,0.27,27.1,2,2680,2004-01-15,True
ASC,24420.63,20000,0,20,13,7,65.0,5,2,4420.63,1.75,10.81,1,1884,2013-11-11,False
ASC,18526.97,20000,0,11,5,6,45.45,2,2,-1473.03,-0.54,24.23,2,1884,2013-11-11,False
AFC,18523.06,20000,1,27,16,11,59.26,4,3,-1476.94,-0.47,27.29,1,4015,2004-01-13,True
AFC,19126.41,20000,1,15,7,8,46.67,2,3,-873.59,-0.14,40.03,2,4015,2004-01-13,True
ACRE,22589.56,20000,0,18,15,3,83.33,13,2,2589.56,2.48,2.33,1,2201,2012-08-07,False
ACRE,23294.61,20000,0,11,7,4,63.64,6,2,3294.61,1.64,17.59,2,2201,2012-08-07,False
ARDC,18516.65,20000,0,13,8,5,61.54,5,2,-1483.35,-1.44,9.66,1,2053,2013-03-13,False
ARDC,15512.630000000001,20000,1,7,2,5,28.57,2,3,-4487.37,-2.96,26.99,2,2053,2013-03-13,False
ARES,22226.71,20000,1,15,10,5,66.67,4,2,2226.71,1.83,4.59,1,1695,2014-08-13,False
ARES,25274.14,20000,1,8,5,3,62.5,2,1,5274.14,1.66,6.7,2,1695,2014-08-13,False
AGX,19767.34,20000,0,32,25,7,78.12,9,2,-232.66,-0.09,17.42,1,3377,2007-12-05,False
AGX,21614.61,20000,1,20,12,8,60.0,3,4,1614.61,0.27,27.02,2,3377,2007-12-05,False
ARGD,20000.75,20000,1,2,2,0,100.0,2,0,0.75,2.29,0.26,1,678,2018-08-22,False
ARGD,20000.81,20000,1,1,1,0,100.0,1,0,0.81,0,0.26,2,678,2018-08-22,False
ARGO,21189.55,20000,0,6,4,2,66.67,3,2,1189.55,0.85,8.44,1,685,2018-08-16,False
ARGO,22881.489999999998,20000,0,4,3,1,75.0,2,1,2881.49,1.49,10.42,2,685,2018-08-16,False
ANET,23596.22,20000,0,19,16,3,84.21,10,1,3596.22,2.76,10.07,1,1802,2007-08-09,False
ANET,26393.46,20000,0,11,10,1,90.91,7,1,6393.46,1.93,15.16,2,1802,2007-08-09,False
AI,18072.8,20000,0,24,14,10,58.33,4,3,-1927.2,-0.74,25.57,1,2896,2009-09-21,False
AI,17268.68,20000,0,14,7,7,50.0,4,4,-2731.32,-0.61,32.05,2,2896,2009-09-21,False
AIC,39613.979999999996,20000,0,15,8,7,53.33,2,3,19613.98,1.15,13.17,1,1854,2005-02-14,True
AIC,55545.03,20000,0,8,4,4,50.0,2,2,35545.03,1.06,32.25,2,1854,2005-02-14,True
AIW,20013.34,20000,0,7,2,5,28.57,1,4,13.34,0.01,11.81,1,1587,2013-09-06,False
AIW,19568.79,20000,0,5,3,2,60.0,2,1,-431.21,-0.22,14.07,2,1587,2013-09-06,False
ARLO,20206.9,20000,0,5,4,1,80.0,4,1,206.9,0.05,28.45,1,623,2018-11-13,False
ARLO,21132.7,20000,0,3,2,1,66.67,2,1,1132.7,0.16,36.04,2,623,2018-11-13,False
AHH,16581.44,20000,0,17,11,6,64.71,3,1,-3418.56,-0.97,24.57,1,2065,2004-03-18,True
AHH,17072.08,20000,0,10,5,5,50.0,3,2,-2927.92,-0.95,25.56,2,2065,2004-03-18,True
ARR,15508.18,20000,0,22,12,10,54.55,3,2,-4491.82,-1.37,25.97,1,2726,2010-07-09,False
ARR,13213.48,20000,1,13,5,8,38.46,3,4,-6786.52,-1.63,42.23,2,2726,2010-07-09,False
AFI,18123.11,20000,0,9,4,5,44.44,3,4,-1876.89,-0.99,25.78,1,1212,2016-07-14,False
AFI,15538.060000000001,20000,1,5,2,3,40.0,2,3,-4461.94,-1.03,43.56,2,1212,2016-07-14,False
AWI,21741.05,20000,0,35,24,11,68.57,5,4,1741.05,0.63,12.6,1,3591,2007-02-01,False
AWI,29425.78,20000,0,23,14,9,60.87,5,3,9425.78,1.19,27.04,2,3591,2007-02-01,False
ARW,23782.38,20000,0,43,34,9,79.07,11,3,3782.38,0.97,15.44,1,4359,2004-01-13,True
ARW,29738.35,20000,1,24,18,6,75.0,6,2,9738.35,1.51,17.83,2,4359,2004-01-13,True
AJG,24818.05,20000,1,44,35,9,79.55,10,2,4818.05,4.11,3.87,1,4359,2004-01-13,True
AJG,28698.25,20000,1,27,20,7,74.07,7,2,8698.25,2.45,7.71,2,4359,2004-01-13,True
APAM,21093.89,20000,0,18,13,5,72.22,6,2,1093.89,0.95,7.9,1,1986,2013-06-18,False
APAM,19571.84,20000,1,10,6,4,60.0,4,3,-428.16,-0.17,16.07,2,1986,2013-06-18,False
ASA,23787.66,20000,0,48,31,17,64.58,15,5,3787.66,0.95,25.83,1,4359,2004-01-13,True
ASA,23016.04,20000,0,28,18,10,64.29,8,5,3016.04,0.42,44.85,2,4359,2004-01-13,True
ABG,26922.739999999998,20000,0,35,26,9,74.29,9,2,6922.74,2.99,6.64,1,4359,2004-01-13,True
ABG,27325.55,20000,0,23,16,7,69.57,6,3,7325.55,1.18,30.51,2,4359,2004-01-13,True
ASX,16652.72,20000,0,42,25,17,59.52,7,3,-3347.28,-0.77,22.73,1,4349,2004-01-13,True
ASX,10338.89,20000,1,27,15,12,55.56,5,4,-9661.11,-1.14,61.7,2,4349,2004-01-13,True
ASGN,23828.88,20000,0,38,28,10,73.68,11,2,3828.88,1.1,12.59,1,4359,2004-01-13,True
ASGN,26168.0,20000,1,21,10,11,47.62,2,4,6168.0,0.83,40.39,2,4359,2004-01-13,True
AHT,17398.03,20000,1,29,18,11,62.07,8,4,-2601.97,-0.59,37.29,1,4359,2004-01-13,True
AHT,23574.38,20000,1,20,12,8,60.0,5,4,3574.38,0.56,45.84,2,4359,2004-01-13,True
ASH,16831.91,20000,0,41,28,13,68.29,8,3,-3168.09,-0.64,27.73,1,4359,2004-01-13,True
ASH,17809.96,20000,1,24,16,8,66.67,6,3,-2190.04,-0.25,43.62,2,4359,2004-01-13,True
ASPN,21495.66,20000,0,12,9,3,75.0,8,1,1495.66,0.62,13.25,1,1666,2014-09-24,False
ASPN,17445.77,20000,0,7,3,4,42.86,2,2,-2554.23,-0.75,29.21,2,1666,2014-09-24,False
AMK,24948.69,20000,0,12,10,2,83.33,5,1,4948.69,2.38,6.42,1,1674,2004-01-13,True
AMK,22624.4,20000,0,7,5,2,71.43,3,1,2624.4,0.89,25.6,2,1674,2004-01-13,True
ASB,459017.66,20000,0,16,8,8,50.0,4,5,439017.66,1.02,31.46,1,2725,2004-04-02,True
ASB,778107.74,20000,0,11,6,5,54.55,3,2,758107.74,1.04,58.71,2,2725,2004-04-02,True
AC,23019.14,20000,1,14,10,4,71.43,4,2,3019.14,1.6,5.8,1,1901,2004-01-13,True
AC,25745.36,20000,1,9,7,2,77.78,5,1,5745.36,1.9,20.95,2,1901,2004-01-13,True
AIZ,19284.21,20000,0,32,20,12,62.5,4,2,-715.79,-0.2,22.86,1,4272,2004-05-18,True
AIZ,22279.52,20000,1,19,11,8,57.89,5,3,2279.52,0.45,25.7,2,4272,2004-05-18,True
AIZP,20972.59,20000,0,6,5,1,83.33,4,1,972.59,1.88,3.98,1,692,2018-06-27,False
AIZP,20290.79,20000,0,3,1,2,33.33,1,1,290.79,0.18,9.46,2,692,2018-06-27,False
AGO,27609.010000000002,20000,0,46,33,13,71.74,11,2,7609.01,1.45,17.55,1,4218,2004-08-05,True
AGO,38908.630000000005,20000,0,29,21,8,72.41,8,2,18908.63,1.88,32.22,2,4218,2004-08-05,True
AZN,24305.32,20000,1,50,33,17,66.0,9,3,4305.32,1.95,6.59,1,4359,2004-01-13,True
AZN,25177.75,20000,1,28,16,12,57.14,5,3,5177.75,1.55,11.63,2,4359,2004-01-13,True
HOME,28751.47,20000,0,27,16,11,59.26,5,3,8751.47,1.49,16.86,1,3482,2005-03-21,True
HOME,49492.57,20000,0,18,10,8,55.56,5,3,29492.57,1.62,27.8,2,3482,2005-03-21,True
T,20860.38,20000,1,42,28,14,66.67,7,2,860.38,0.42,10.68,1,4352,2004-01-13,True
T,22190.8,20000,1,25,15,10,60.0,5,3,2190.8,0.63,12.65,2,4352,2004-01-13,True
TBB,20666.33,20000,0,8,7,1,87.5,4,1,666.33,1.94,1.79,1,809,2018-02-20,False
TBB,20873.83,20000,0,4,4,0,100.0,4,0,873.83,4.31,5.57,2,809,2018-02-20,False
TBC,20143.87,20000,0,11,7,4,63.64,4,3,143.87,0.25,3.99,1,1139,2004-01-13,True
TBC,20117.88,20000,1,6,3,3,50.0,2,2,117.88,0.2,8.27,2,1139,2004-01-13,True
ATTO,21252.44,20000,0,9,5,4,55.56,3,2,1252.44,1.06,11.01,1,1589,2015-01-14,False
ATTO,19669.25,20000,1,6,2,4,33.33,1,2,-330.75,-0.11,17.18,2,1589,2015-01-14,False
ATH,23647.65,20000,0,13,10,3,76.92,4,2,3647.65,1.99,7.56,1,1331,2004-01-13,True
ATH,22101.22,20000,0,7,4,3,57.14,2,2,2101.22,0.67,24.45,2,1331,2004-01-13,True
ATKR,23869.65,20000,0,8,7,1,87.5,5,1,3869.65,2.68,6.87,1,1164,2016-09-21,False
ATKR,26784.22,20000,0,5,4,1,80.0,3,1,6784.22,2.4,21.79,2,1164,2016-09-21,False
AT,23560.83,20000,0,26,17,9,65.38,3,2,3560.83,2.33,7.84,1,3686,2004-01-13,True
AT,20915.42,20000,1,16,11,5,68.75,6,3,915.42,0.16,35.55,2,3686,2004-01-13,True
ATCO,23014.66,20000,0,16,9,7,56.25,4,3,3014.66,1.08,12.21,1,1860,2004-01-13,True
ATCO,25226.510000000002,20000,1,9,4,5,44.44,2,5,5226.51,1.08,22.07,2,1860,2004-01-13,True
ATO,25227.29,20000,1,40,33,7,82.5,16,1,5227.29,6.21,4.68,1,4359,2004-01-13,True
ATO,28754.33,20000,1,23,19,4,82.61,17,2,8754.33,3.92,6.6,2,4359,2004-01-13,True
ACB,16837.64,20000,1,1,0,1,0.0,0,1,-3162.36,0,38.57,1,719,2008-03-11,False
ACB,13369.64,20000,1,1,0,1,0.0,0,1,-6630.36,0,79.59,2,719,2008-03-11,False
ATHM,22623.7,20000,1,21,14,7,66.67,8,3,2623.7,1.09,9.59,1,1792,2014-03-26,False
ATHM,29213.64,20000,1,14,12,2,85.71,8,1,9213.64,2.45,16.27,2,1792,2014-03-26,False
ALV,20601.07,20000,1,46,35,11,76.09,7,3,601.07,0.13,21.67,1,4359,2004-01-13,True
ALV,26271.22,20000,1,28,19,9,67.86,6,3,6271.22,0.56,36.41,2,4359,2004-01-13,True
AN,28132.45,20000,0,42,34,8,80.95,19,2,8132.45,1.81,12.11,1,4359,2004-01-13,True
AN,38622.58,20000,1,23,16,7,69.57,10,3,18622.58,1.51,20.24,2,4359,2004-01-13,True
AZO,21267.52,20000,0,32,22,10,68.75,8,3,1267.52,0.57,12.09,1,4359,2004-01-13,True
AZO,25349.03,20000,0,20,14,6,70.0,6,2,5349.03,1.51,16.55,2,4359,2004-01-13,True
AVLR,20886.03,20000,0,6,4,2,66.67,2,1,886.03,1.55,6.14,1,657,2018-09-26,False
AVLR,25981.89,20000,1,3,2,1,66.67,1,1,5981.89,1.41,15.33,2,657,2018-09-26,False
AVB,21934.49,20000,1,48,37,11,77.08,9,4,1934.49,0.8,17.93,1,4359,2004-01-13,True
AVB,27769.57,20000,1,32,24,8,75.0,8,4,7769.57,1.48,21.48,2,4359,2004-01-13,True
AGR,20819.67,20000,1,17,13,4,76.47,6,2,819.67,0.51,10.16,1,1934,2005-09-09,True
AGR,25895.42,20000,1,13,10,3,76.92,4,1,5895.42,1.73,10.52,2,1934,2005-09-09,True
AVNS,19556.19,20000,0,7,4,3,57.14,3,2,-443.81,-0.34,13.25,1,646,2018-10-11,False
AVNS,21628.97,20000,0,4,1,3,25.0,1,3,1628.97,0.48,23.38,2,646,2018-10-11,False
AVTR,18082.96,20000,0,19,11,8,57.89,3,4,-1917.04,-0.43,23.28,1,2536,2004-01-13,True
AVTR,18943.33,20000,1,11,6,5,54.55,2,2,-1056.67,-0.11,39.64,2,2536,2004-01-13,True
AVYA,23011.84,20000,0,6,5,1,83.33,4,1,3011.84,1.68,4.82,1,761,2018-04-30,False
AVYA,21884.03,20000,1,3,3,0,100.0,3,0,1884.03,1.3,9.89,2,761,2018-04-30,False
AVY,20178.13,20000,0,38,27,11,71.05,10,2,178.13,0.09,16.65,1,4359,2004-01-13,True
