Symbol,Ending Value,Starting Value,Positions Still Open,Total Positions Closed,Total Won,Total Lost,Strike Rate,Win Streak,Lose Streak,Net Profit or Loss,SQN Score,Max Drawdown %,Pyramid Limit,Total Bars,First Date Recorded,First Date Recorded Meets Requirements
DOOR,18977.82,20000,0,22,14,8,63.64,4,2,-1022.18,-0.47,19.81,1,1858,2013-12-18,False
DOOR,19653.38,20000,1,14,10,4,71.43,4,2,-346.62,-0.13,33.41,2,1858,2013-12-18,False
MTZ,20567.47,20000,0,39,22,17,56.41,9,2,567.47,0.17,20.39,1,4359,2004-01-13,True
MTZ,28765.78,20000,1,22,13,9,59.09,6,3,8765.78,1.05,26.35,2,4359,2004-01-13,True
MA,24812.2,20000,1,30,25,5,83.33,15,2,4812.2,1.66,15.35,1,3692,2006-09-06,False
MA,39154.54,20000,1,17,15,2,88.24,8,1,19154.54,2.41,26.59,2,3692,2006-09-06,False
MTDR,23496.88,20000,0,23,17,6,73.91,5,2,3496.88,1.14,13.85,1,2259,2012-05-15,False
MTDR,22352.91,20000,0,13,10,3,76.92,4,1,2352.91,0.41,31.36,2,2259,2012-05-15,False
MTRN,21581.02,20000,0,26,20,6,76.92,7,2,1581.02,0.57,13.73,1,2488,2011-06-17,False
MTRN,26931.6,20000,1,13,9,4,69.23,6,2,6931.6,1.53,21.82,2,2488,2011-06-17,False
MATX,21475.01,20000,1,14,11,3,78.57,7,1,1475.01,0.88,8.48,1,2155,2012-10-11,False
MATX,20827.52,20000,1,8,6,2,75.0,4,2,827.52,0.3,20.05,2,2155,2012-10-11,False
MLP,16379.98,20000,0,27,16,11,59.26,3,2,-3620.02,-1.03,29.6,1,4346,2004-01-13,True
MLP,23407.84,20000,1,16,7,9,43.75,1,2,3407.84,0.34,42.23,2,4346,2004-01-13,True
MAXR,21531.7,20000,0,9,6,3,66.67,5,1,1531.7,1.09,14.91,1,828,2018-01-23,False
MAXR,21985.91,20000,0,5,3,2,60.0,3,2,1985.91,0.27,47.07,2,828,2018-01-23,False
MMS,23730.83,20000,0,44,33,11,75.0,12,3,3730.83,1.64,9.69,1,4359,2004-01-13,True
MMS,29833.16,20000,0,26,15,11,57.69,7,3,9833.16,1.92,19.08,2,4359,2004-01-13,True
MXL,21034.32,20000,0,29,17,12,58.62,5,3,1034.32,0.27,14.34,1,2729,2010-07-06,False
MXL,20672.85,20000,1,17,8,9,47.06,3,5,672.85,0.13,20.98,2,2729,2010-07-06,False
MBI,30572.120000000003,20000,0,41,23,18,56.1,5,4,10572.12,2.16,6.76,1,4359,2004-01-13,True
MBI,35561.64,20000,1,28,17,11,60.71,5,4,15561.64,1.63,21.12,2,4359,2004-01-13,True
MKC,22934.68,20000,1,43,35,8,81.4,9,2,2934.68,2.07,6.36,1,4359,2004-01-13,True
MKC,23148.53,20000,1,24,18,6,75.0,7,2,3148.53,1.06,16.23,2,4359,2004-01-13,True
MKC.V,24576.85,20000,0,38,31,7,81.58,11,1,4576.85,5.29,3.88,1,3646,2004-02-24,True
MKC.V,26952.54,20000,0,21,17,4,80.95,15,3,6952.54,2.92,9.42,2,3646,2004-02-24,True
MCD,21981.0,20000,1,40,29,11,72.5,7,2,1981.0,1.61,4.74,1,4359,2004-01-13,True
MCD,25363.42,20000,1,25,18,7,72.0,7,1,5363.42,1.94,6.45,2,4359,2004-01-13,True
MUX,25120.88,20000,1,17,11,6,64.71,5,2,5120.88,1.04,17.96,1,2263,2012-05-09,False
MUX,24469.89,20000,1,9,5,4,55.56,2,1,4469.89,1.57,34.09,2,2263,2012-05-09,False
MCK,22501.03,20000,0,35,23,12,65.71,7,2,2501.03,1.17,12.5,1,4359,2004-01-13,True
MCK,23625.7,20000,1,21,12,9,57.14,4,3,3625.7,1.14,14.41,2,4359,2004-01-13,True
MDU,22565.98,20000,0,45,32,13,71.11,6,2,2565.98,0.95,13.85,1,4359,2004-01-13,True
MDU,22829.27,20000,0,25,17,8,68.0,6,2,2829.27,0.79,18.78,2,4359,2004-01-13,True
MTL,14754.27,20000,0,30,18,12,60.0,5,2,-5245.73,-0.8,37.44,1,4087,2005-02-10,True
MTL,8574.14,20000,0,19,8,11,42.11,3,5,-11425.86,-1.17,71.0,2,4087,2005-02-10,True
MDLA,20560.87,20000,0,3,3,0,100.0,3,0,560.87,1.24,0.91,1,383,2019-10-29,False
MDLA,18929.6,20000,1,1,0,1,0.0,0,1,-1070.4,0,14.13,2,383,2019-10-29,False
MPW,24308.94,20000,1,38,31,7,81.58,10,2,4308.94,1.99,14.8,1,3914,2005-10-18,True
MPW,25161.59,20000,1,22,19,3,86.36,10,1,5161.59,0.98,31.36,2,3914,2005-10-18,True
MED,18079.36,20000,0,29,18,11,62.07,5,3,-1920.64,-0.33,41.47,1,4359,2004-01-13,True
MED,31795.8,20000,0,18,11,7,61.11,8,4,11795.8,0.78,50.93,2,4359,2004-01-13,True
MCC,16860.75,20000,0,25,16,9,64.0,7,3,-3139.25,-1.16,22.07,1,3208,2004-01-13,True
MCC,13254.4,20000,1,15,6,9,40.0,3,3,-6745.6,-1.61,39.98,2,3208,2004-01-13,True
MCV,19179.62,20000,0,12,6,6,50.0,2,2,-820.38,-1.44,8.03,1,1885,2013-07-03,False
MCV,17020.58,20000,1,7,1,6,14.29,1,3,-2979.42,-2.52,21.54,2,1885,2013-07-03,False
MCX,21248.0,20000,0,14,11,3,78.57,3,1,1248.0,1.11,6.94,1,2174,2004-01-14,True
MCX,34299.92,20000,0,8,3,5,37.5,2,4,14299.92,1.48,21.27,2,2174,2004-01-14,True
MDLQ,22203.48,20000,0,4,2,2,50.0,2,2,2203.48,0.8,17.64,1,999,2017-05-08,False
MDLQ,21107.36,20000,1,2,1,1,50.0,1,1,1107.36,0.26,31.38,2,999,2017-05-08,False
MDLX,20053.52,20000,0,7,5,2,71.43,4,1,53.52,0.06,7.03,1,1111,2016-11-28,False
MDLX,16764.84,20000,0,4,2,2,50.0,2,2,-3235.16,-1.34,24.6,2,1111,2016-11-28,False
MDLY,18718.41,20000,1,12,5,7,41.67,2,3,-1281.59,-1.04,13.89,1,1595,2015-01-06,False
MDLY,20511.32,20000,1,7,2,5,28.57,1,4,511.32,0.11,19.52,2,1595,2015-01-06,False
MD,21483.23,20000,0,24,17,7,70.83,5,2,1483.23,1.52,8.02,1,3036,2009-04-16,False
MD,19914.75,20000,0,14,5,9,35.71,1,4,-85.25,-0.02,29.0,2,3036,2009-04-16,False
MDT,22030.62,20000,0,45,36,9,80.0,11,2,2030.62,1.51,6.08,1,4359,2004-01-13,True
MDT,21580.36,20000,0,27,16,11,59.26,5,4,1580.36,0.43,20.75,2,4359,2004-01-13,True
MFAC.U,22538.69,20000,0,1,1,0,100.0,1,0,2538.69,0,6.4,1,276,2019-01-10,False
MFAC.U,24888.38,20000,0,1,1,0,100.0,1,0,4888.38,0,12.19,2,276,2019-01-10,False
MRK,20471.15,20000,0,40,31,9,77.5,12,1,471.15,0.18,14.95,1,4359,2004-01-13,True
MRK,22168.12,20000,1,25,20,5,80.0,11,1,2168.12,0.45,22.54,2,4359,2004-01-13,True
MCY,21364.35,20000,0,37,24,13,64.86,5,3,1364.35,0.9,9.24,1,4359,2004-01-13,True
MCY,23674.0,20000,0,22,15,7,68.18,9,5,3674.0,1.39,16.17,2,4359,2004-01-13,True
MDP,13810.75,20000,1,36,22,14,61.11,5,3,-6189.25,-1.36,36.05,1,4359,2004-01-13,True
MDP,18420.24,20000,1,22,12,10,54.55,3,3,-1579.76,-0.16,39.58,2,4359,2004-01-13,True
MTH,26021.75,20000,1,46,33,13,71.74,10,3,6021.75,1.67,25.12,1,4359,2004-01-13,True
MTH,33315.87,20000,1,29,21,8,72.41,8,3,13315.87,1.94,39.24,2,4359,2004-01-13,True
MTOR,24321.71,20000,0,26,19,7,73.08,6,1,4321.71,1.13,12.91,1,2472,2011-07-12,False
MTOR,27268.07,20000,0,15,11,4,73.33,4,2,7268.07,0.93,22.9,2,2472,2011-07-12,False
MTR,12790.58,20000,1,34,19,15,55.88,6,5,-7209.42,-1.31,43.33,1,4329,2004-01-16,True
MTR,10756.67,20000,1,20,8,12,40.0,3,7,-9243.33,-0.92,62.64,2,4329,2004-01-16,True
MSB,20461.96,20000,0,29,20,9,68.97,8,3,461.96,0.08,25.57,1,4359,2004-01-13,True
MSB,26687.25,20000,0,17,9,8,52.94,2,3,6687.25,0.54,43.11,2,4359,2004-01-13,True
MEI,24741.81,20000,0,28,19,9,67.86,10,3,4741.81,1.46,16.22,1,3341,2008-01-30,False
MEI,30502.510000000002,20000,1,18,14,4,77.78,8,2,10502.51,2.11,24.03,2,3341,2008-01-30,False
MET,27081.59,20000,0,42,31,11,73.81,9,3,7081.59,2.73,15.56,1,4359,2004-01-13,True
MET,28996.58,20000,1,24,18,6,75.0,7,4,8996.58,2.13,33.22,2,4359,2004-01-13,True
MCB,23737.59,20000,0,12,12,0,100.0,12,0,3737.59,2.03,7.62,1,1360,2004-02-11,True
MCB,34459.35,20000,0,6,4,2,66.67,2,1,14459.35,1.5,8.78,2,1360,2004-02-11,True
MTD,24442.010000000002,20000,0,42,34,8,80.95,7,1,4442.01,2.38,6.9,1,4359,2004-01-13,True
MTD,27990.53,20000,1,26,20,6,76.92,7,2,7990.53,1.98,16.3,2,4359,2004-01-13,True
MXE,15662.810000000001,20000,0,43,25,18,58.14,6,4,-4337.19,-0.98,30.45,1,4315,2004-01-21,True
MXE,13994.17,20000,0,29,15,14,51.72,4,5,-6005.83,-0.66,51.41,2,4315,2004-01-21,True
MXF,17855.36,20000,0,42,30,12,71.43,10,3,-2144.64,-0.68,21.37,1,4359,2004-01-13,True
MXF,17433.36,20000,1,25,14,11,56.0,6,3,-2566.64,-0.45,29.08,2,4359,2004-01-13,True
MFA,13416.11,20000,0,36,22,14,61.11,4,3,-6583.89,-1.65,38.36,1,4359,2004-01-13,True
MFA,12228.560000000001,20000,0,21,12,9,57.14,3,2,-7771.44,-1.42,49.04,2,4359,2004-01-13,True
MFO,20210.52,20000,0,15,13,2,86.67,8,1,210.52,0.56,2.46,1,2140,2012-07-27,False
MFO,20527.89,20000,0,10,8,2,80.0,4,1,527.89,0.84,4.17,2,2140,2012-07-27,False
MCR,20576.19,20000,0,35,22,13,62.86,4,3,576.19,0.93,3.34,1,4359,2004-01-13,True
MCR,19950.23,20000,0,22,14,8,63.64,10,3,-49.77,-0.09,10.29,2,4359,2004-01-13,True
MGF,18776.05,20000,1,33,20,13,60.61,4,3,-1223.95,-1.44,8.65,1,4359,2004-01-13,True
MGF,18321.17,20000,1,21,12,9,57.14,4,2,-1678.83,-1.3,13.4,2,4359,2004-01-13,True
MIN,19658.19,20000,0,28,18,10,64.29,5,2,-341.81,-0.58,4.76,1,4359,2004-01-13,True
MIN,19162.3,20000,0,18,9,9,50.0,3,3,-837.7,-0.85,8.77,2,4359,2004-01-13,True
MMT,20489.48,20000,0,27,16,11,59.26,6,3,489.48,0.71,3.64,1,4359,2004-01-13,True
MMT,18869.05,20000,1,17,6,11,35.29,2,4,-1130.95,-0.86,12.24,2,4359,2004-01-13,True
MFM,18288.98,20000,0,32,21,11,65.62,7,2,-1711.02,-0.78,13.67,1,4359,2004-01-13,True
MFM,15216.49,20000,0,19,11,8,57.89,6,4,-4783.51,-1.24,29.59,2,4359,2004-01-13,True
MFV,18608.64,20000,1,29,16,13,55.17,4,4,-1391.36,-0.58,18.53,1,4357,2004-01-13,True
MFV,20633.71,20000,1,19,10,9,52.63,3,3,633.71,0.11,19.13,2,4357,2004-01-13,True
MTG,24479.59,20000,0,47,29,18,61.7,9,5,4479.59,0.66,40.03,1,4359,2004-01-13,True
MTG,56793.19,20000,0,28,14,14,50.0,4,5,36793.19,1.44,36.89,2,4359,2004-01-13,True
MGP,22321.1,20000,1,15,13,2,86.67,7,1,2321.1,4.01,2.39,1,1825,2004-02-25,True
MGP,23552.06,20000,1,9,9,0,100.0,9,0,3552.06,4.16,14.3,2,1825,2004-02-25,True
MGM,21881.45,20000,1,35,25,10,71.43,8,3,1881.45,0.47,34.42,1,4344,2004-01-13,True
MGM,19314.68,20000,1,21,11,10,52.38,4,4,-685.32,-0.09,72.74,2,4344,2004-01-13,True
MFGP,17266.42,20000,0,9,5,4,55.56,2,2,-2733.58,-0.62,26.45,1,854,2017-12-13,False
MFGP,17007.57,20000,0,5,3,2,60.0,2,1,-2992.43,-0.41,43.98,2,854,2017-12-13,False
MAA,18740.06,20000,1,42,29,13,69.05,7,4,-1259.94,-0.47,17.2,1,4359,2004-01-13,True
MAA,22899.52,20000,1,24,19,5,79.17,6,2,2899.52,0.58,29.0,2,4359,2004-01-13,True
AMPY,17793.67,20000,0,3,2,1,66.67,1,1,-2206.33,-0.66,24.41,1,370,2019-11-15,False
AMPY,16624.989999999998,20000,1,1,0,1,0.0,0,1,-3375.01,0,24.43,2,370,2019-11-15,False
MLR,24742.15,20000,0,36,30,6,83.33,10,1,4742.15,1.14,22.31,1,4359,2004-01-13,True
MLR,27638.02,20000,1,21,15,6,71.43,10,2,7638.02,0.67,47.07,2,4359,2004-01-13,True
HIE,22691.55,20000,0,18,13,5,72.22,5,2,2691.55,1.1,7.85,1,1551,2015-03-11,False
HIE,21633.33,20000,0,11,8,3,72.73,4,1,1633.33,0.59,15.97,2,1551,2015-03-11,False
MTX,20780.78,20000,0,40,29,11,72.5,5,3,780.78,0.25,15.6,1,4359,2004-01-13,True
MTX,24698.61,20000,0,26,18,8,69.23,5,3,4698.61,0.72,33.49,2,4359,2004-01-13,True
MG,20371.92,20000,0,28,18,10,64.29,7,3,371.92,0.09,22.35,1,2843,2010-01-21,False
MG,13830.51,20000,1,16,9,7,56.25,3,1,-6169.49,-0.88,43.55,2,2843,2010-01-21,False
MUFG,19194.85,20000,0,8,5,3,62.5,2,2,-805.15,-0.51,11.23,1,710,2018-07-12,False
MUFG,18465.58,20000,0,5,2,3,40.0,1,2,-1534.42,-0.81,19.83,2,710,2018-07-12,False
MIXT,22384.72,20000,0,13,8,5,61.54,2,2,2384.72,1.9,7.83,1,1878,2013-11-19,False
MIXT,25453.7,20000,0,7,4,3,57.14,3,2,5453.7,1.03,21.48,2,1878,2013-11-19,False
MFG,19126.26,20000,0,32,20,12,62.5,10,2,-873.74,-0.35,13.39,1,3576,2007-02-23,False
MFG,20261.14,20000,1,19,11,8,57.89,6,3,261.14,0.05,20.72,2,3576,2007-02-23,False
MBT,21256.84,20000,0,38,25,13,65.79,4,2,1256.84,0.28,21.53,1,4359,2004-01-13,True
MBT,23570.61,20000,0,24,15,9,62.5,3,3,3570.61,0.4,34.25,2,4359,2004-01-13,True
MODN,19321.81,20000,0,12,8,4,66.67,4,2,-678.19,-0.36,11.87,1,1977,2013-07-01,False
MODN,19841.22,20000,1,7,4,3,57.14,1,1,-158.78,-0.03,24.73,2,1977,2013-07-01,False
MOD,17532.14,20000,0,39,21,18,53.85,5,5,-2467.86,-0.39,45.87,1,4098,2005-01-26,True
MOD,21817.85,20000,1,29,15,14,51.72,4,4,1817.85,0.19,59.92,2,4098,2005-01-26,True
MC,24310.38,20000,0,27,18,9,66.67,5,2,4310.38,1.51,9.39,1,2965,2004-01-13,True
MC,26817.56,20000,1,16,9,7,56.25,3,3,6817.56,1.6,10.63,2,2965,2004-01-13,True
MHK,17292.1,20000,0,39,21,18,53.85,7,4,-2707.9,-1.04,24.62,1,4359,2004-01-13,True
MHK,17598.21,20000,1,26,9,17,34.62,5,8,-2401.79,-0.7,28.62,2,4359,2004-01-13,True
MOH,27088.92,20000,0,38,25,13,65.79,8,3,7088.92,3.29,9.47,1,4359,2004-01-13,True
MOH,33301.26,20000,1,23,14,9,60.87,5,2,13301.26,2.0,15.99,2,4359,2004-01-13,True
TAP,23200.83,20000,0,39,25,14,64.1,11,6,3200.83,1.62,9.8,1,4017,2005-05-23,True
TAP,23706.64,20000,0,23,13,10,56.52,7,3,3706.64,0.85,20.54,2,4017,2005-05-23,True
TAP.A,37293.46,20000,0,18,12,6,66.67,5,2,17293.46,1.11,5.16,1,1905,2004-01-13,True
TAP.A,38946.990000000005,20000,0,11,8,3,72.73,3,1,18946.99,1.3,13.26,2,1905,2004-01-13,True
MNR,20399.14,20000,1,28,21,7,75.0,9,2,399.14,0.24,13.96,1,2682,2010-09-10,False
MNR,18198.3,20000,1,15,8,7,53.33,2,3,-1801.7,-0.65,31.27,2,2682,2010-09-10,False
MR,63239.0,20000,1,20,13,7,65.0,5,2,43239.0,1.03,11.76,1,2973,2004-02-05,True
MR,90178.53,20000,1,14,12,2,85.71,11,2,70178.53,1.04,13.59,2,2973,2004-02-05,True
MCO,22812.7,20000,1,39,31,8,79.49,12,3,2812.7,1.52,12.92,1,4359,2004-01-13,True
MCO,28610.53,20000,1,22,16,6,72.73,10,4,8610.53,2.15,13.66,2,4359,2004-01-13,True
MOG.A,23922.87,20000,0,44,31,13,70.45,12,5,3922.87,1.3,13.05,1,4359,2004-01-13,True
MOG.A,28472.03,20000,0,28,16,12,57.14,3,4,8472.03,1.47,14.31,2,4359,2004-01-13,True
MOG.B,26551.739999999998,20000,0,36,28,8,77.78,14,4,6551.74,2.69,7.83,1,2933,2004-02-04,True
MOG.B,31749.239999999998,20000,0,22,17,5,77.27,10,2,11749.24,2.86,9.17,2,2933,2004-02-04,True
MS,23036.77,20000,0,36,27,9,75.0,9,2,3036.77,1.2,19.83,1,4339,2004-01-13,True
MS,28746.29,20000,0,21,15,6,71.43,5,2,8746.29,1.56,19.82,2,4339,2004-01-13,True
CAF,17424.7,20000,1,29,17,12,58.62,5,4,-2575.3,-0.98,20.57,1,3605,2007-01-11,False
CAF,20126.25,20000,1,18,7,11,38.89,2,3,126.25,0.02,35.45,2,3605,2007-01-11,False
MSD,20443.24,20000,1,32,21,11,65.62,8,3,443.24,0.35,10.03,1,4359,2004-01-13,True
MSD,21651.32,20000,1,18,10,8,55.56,7,4,1651.32,0.89,10.32,2,4359,2004-01-13,True
EDD,18416.22,20000,0,33,16,17,48.48,5,8,-1583.78,-0.71,17.07,1,3464,2007-08-03,False
EDD,18976.98,20000,1,22,11,11,50.0,8,4,-1023.02,-0.35,20.68,2,3464,2007-08-03,False
IIF,17285.44,20000,0,39,24,15,61.54,5,3,-2714.56,-0.92,19.93,1,4359,2004-01-13,True
IIF,13754.99,20000,0,24,12,12,50.0,4,4,-6245.01,-1.02,42.14,2,4359,2004-01-13,True
MOS,18372.09,20000,0,40,26,14,65.0,6,3,-1627.91,-0.34,34.74,1,4091,2005-02-04,True
MOS,20398.48,20000,0,27,18,9,66.67,5,4,398.48,0.04,46.75,2,4091,2005-02-04,True
MSI,29830.510000000002,20000,0,30,23,7,76.67,10,2,9830.51,1.28,15.58,1,3599,2004-01-13,True
MSI,38068.759999999995,20000,0,18,12,6,66.67,6,1,18068.76,1.31,28.34,2,3599,2004-01-13,True
MOV,33801.28,20000,0,45,35,10,77.78,9,2,13801.28,2.69,17.2,1,4359,2004-01-13,True
MOV,43220.61,20000,1,26,19,7,73.08,10,2,23220.61,2.25,32.68,2,4359,2004-01-13,True
MPLX,23137.82,20000,0,22,17,5,77.27,7,3,3137.82,1.71,10.11,1,2073,2013-02-12,False
MPLX,24017.31,20000,0,13,10,3,76.92,5,2,4017.31,0.83,20.34,2,2073,2013-02-12,False
MRC,20797.1,20000,0,23,13,10,56.52,5,3,797.1,0.24,16.28,1,2211,2012-07-24,False
MRC,21556.0,20000,1,16,7,9,43.75,4,6,1556.0,0.25,27.98,2,2211,2012-07-24,False
MSA,18192.03,20000,0,34,20,14,58.82,6,4,-1807.97,-0.57,28.58,1,4359,2004-01-13,True
MSA,21651.19,20000,0,21,12,9,57.14,4,6,1651.19,0.27,43.78,2,4359,2004-01-13,True
MSM,21330.78,20000,1,37,25,12,67.57,8,4,1330.78,0.53,10.91,1,4359,2004-01-13,True
MSM,29229.989999999998,20000,1,23,15,8,65.22,4,2,9229.99,1.92,11.54,2,4359,2004-01-13,True
MSCI,23530.58,20000,0,30,25,5,83.33,12,2,3530.58,2.4,6.6,1,2658,2010-10-14,False
MSCI,29719.08,20000,1,16,13,3,81.25,9,2,9719.08,2.45,13.66,2,2658,2010-10-14,False
MSGN,21387.31,20000,1,12,8,4,66.67,5,2,1387.31,0.74,11.91,1,1338,2016-01-13,False
MSGN,18364.47,20000,1,6,3,3,50.0,1,1,-1635.53,-0.63,22.53,2,1338,2016-01-13,False
MLI,24226.760000000002,20000,0,42,33,9,78.57,11,2,4226.76,1.68,11.7,1,4359,2004-01-13,True
MLI,29746.65,20000,0,25,17,8,68.0,6,2,9746.65,2.33,26.15,2,4359,2004-01-13,True
MWA,21909.26,20000,0,35,24,11,68.57,10,2,1909.26,0.34,25.75,1,3691,2006-09-07,False
MWA,17758.31,20000,1,20,11,9,55.0,6,4,-2241.69,-0.29,62.01,2,3691,2006-09-07,False
MVF,18778.71,20000,0,36,24,12,66.67,9,3,-1221.29,-0.8,9.99,1,4359,2004-01-13,True
MVF,18137.06,20000,0,21,12,9,57.14,4,4,-1862.94,-0.68,19.48,2,4359,2004-01-13,True
MZA,22703.32,20000,0,25,18,7,72.0,6,2,2703.32,3.2,1.99,1,4243,2004-01-26,True
MZA,21620.3,20000,0,15,9,6,60.0,3,2,1620.3,0.73,12.52,2,4243,2004-01-26,True
MUR,22835.41,20000,0,40,28,12,70.0,10,3,2835.41,0.94,12.33,1,4359,2004-01-13,True
MUR,22876.5,20000,1,23,14,9,60.87,5,2,2876.5,0.52,27.82,2,4359,2004-01-13,True
MUSA,24507.07,20000,1,28,21,7,75.0,8,2,4507.07,1.71,10.58,1,3059,2004-06-18,True
MUSA,24296.46,20000,1,17,12,5,70.59,3,1,4296.46,1.41,16.09,2,3059,2004-06-18,True
MVO,15248.61,20000,0,29,18,11,62.07,4,3,-4751.39,-0.96,33.31,1,3529,2007-05-02,False
MVO,8556.29,20000,0,18,9,9,50.0,3,2,-11443.71,-1.44,66.19,2,3529,2007-05-02,False
MVC,19373.21,20000,0,32,23,9,71.88,14,4,-626.79,-0.28,18.74,1,4339,2004-01-13,True
MVC,19464.21,20000,1,17,11,6,64.71,7,2,-535.79,-0.16,22.07,2,4339,2004-01-13,True
MVCD,19875.99,20000,0,4,2,2,50.0,2,2,-124.01,-1.77,1.3,1,776,2018-03-06,False
MVCD,19786.2,20000,0,3,1,2,33.33,1,2,-213.8,-2.19,2.11,2,776,2018-03-06,False
MYE,27230.84,20000,0,39,33,6,84.62,11,2,7230.84,2.68,12.65,1,4359,2004-01-13,True
MYE,31619.379999999997,20000,0,22,17,5,77.27,7,2,11619.38,2.57,14.64,2,4359,2004-01-13,True
MYOV,16807.62,20000,0,6,4,2,66.67,2,2,-3192.38,-0.85,32.17,1,1067,2017-02-09,False
MYOV,16890.72,20000,1,3,2,1,66.67,1,1,-3109.28,-1.1,30.71,2,1067,2017-02-09,False
NBR,16531.64,20000,1,39,22,17,56.41,5,5,-3468.36,-0.79,39.59,1,4359,2004-01-13,True
NBR,15455.32,20000,1,26,14,12,53.85,5,3,-4544.68,-0.57,52.46,2,4359,2004-01-13,True
NC,28795.45,20000,1,39,29,10,74.36,7,2,8795.45,1.56,24.48,1,4359,2004-01-13,True
NC,34119.38,20000,1,22,17,5,77.27,6,1,14119.38,1.11,48.14,2,4359,2004-01-13,True
NTP,21292.08,20000,0,10,6,4,60.0,3,2,1292.08,0.43,11.57,1,1702,2014-08-01,False
NTP,20740.66,20000,1,5,3,2,60.0,3,2,740.66,0.39,24.65,2,1702,2014-08-01,False
NBHC,20679.41,20000,0,20,16,4,80.0,7,2,679.41,0.43,11.32,1,2099,2013-01-04,False
NBHC,20812.32,20000,0,13,8,5,61.54,4,3,812.32,0.26,21.17,2,2099,2013-01-04,False
NFG,22608.14,20000,0,50,39,11,78.0,9,2,2608.14,0.91,12.59,1,4359,2004-01-13,True
NFG,26843.21,20000,1,29,21,8,72.41,5,2,6843.21,1.07,22.32,2,4359,2004-01-13,True
NGG,22196.23,20000,0,46,34,12,73.91,10,4,2196.23,1.04,10.21,1,4352,2004-01-13,True
NGG,22699.71,20000,0,27,20,7,74.07,6,2,2699.71,0.69,18.82,2,4352,2004-01-13,True
NHI,22057.73,20000,0,46,32,14,69.57,10,4,2057.73,0.86,13.6,1,4359,2004-01-13,True
NHI,21533.33,20000,0,26,16,10,61.54,5,3,1533.33,0.48,18.27,2,4359,2004-01-13,True
NOV,11860.46,20000,0,34,14,20,41.18,3,6,-8139.54,-1.94,44.83,1,3995,2005-06-23,True
NOV,7462.4,20000,1,22,9,13,40.91,3,4,-12537.6,-1.8,73.85,2,3995,2005-06-23,True
NPK,25044.82,20000,1,40,30,10,75.0,7,2,5044.82,4.6,8.41,1,4359,2004-01-13,True
NPK,27598.78,20000,1,23,19,4,82.61,6,1,7598.78,3.34,8.82,2,4359,2004-01-13,True
NNN,21556.35,20000,0,44,30,14,68.18,5,3,1556.35,0.7,11.94,1,4359,2004-01-13,True
NNN,23778.68,20000,0,26,16,10,61.54,5,2,3778.68,1.0,17.44,2,4359,2004-01-13,True
SID,17107.88,20000,0,45,30,15,66.67,6,3,-2892.12,-0.4,54.81,1,4359,2004-01-13,True
SID,8859.98,20000,0,29,16,13,55.17,3,6,-11140.02,-0.98,76.92,2,4359,2004-01-13,True
NSA,20453.78,20000,0,13,11,2,84.62,5,1,453.78,0.38,9.12,1,1450,2015-08-04,False
NSA,21617.29,20000,0,7,6,1,85.71,5,1,1617.29,0.74,17.91,2,1450,2015-08-04,False
NGS,22626.260000000002,20000,0,46,32,14,69.57,7,3,2626.26,0.78,16.03,1,4358,2004-01-14,True
NGS,26019.52,20000,0,31,20,11,64.52,7,3,6019.52,1.07,25.77,2,4358,2004-01-14,True
NGVC,23138.34,20000,0,18,13,5,72.22,5,2,3138.34,0.85,10.97,1,2139,2012-11-06,False
NGVC,23221.9,20000,0,10,6,4,60.0,4,2,3221.9,0.57,28.96,2,2139,2012-11-06,False
NRP,19339.46,20000,0,33,22,11,66.67,5,3,-660.54,-0.11,36.94,1,4359,2004-01-13,True
NRP,29483.489999999998,20000,1,21,13,8,61.9,4,2,9483.49,0.48,48.77,2,4359,2004-01-13,True
NTZ,10437.59,20000,0,23,11,12,47.83,3,5,-9562.41,-2.64,54.61,1,4261,2004-01-13,True
NTZ,9701.25,20000,0,14,5,9,35.71,2,5,-10298.75,-1.9,59.75,2,4261,2004-01-13,True
NLS,18083.42,20000,1,32,21,11,65.62,6,2,-1916.58,-0.35,47.12,1,4359,2004-01-13,True
NLS,30895.23,20000,1,21,13,8,61.9,4,3,10895.23,0.77,63.46,2,4359,2004-01-13,True
NVGS,18320.4,20000,0,13,8,5,61.54,3,2,-1679.6,-0.44,19.58,1,1805,2014-03-07,False
NVGS,17824.48,20000,0,9,5,4,55.56,4,2,-2175.52,-0.36,30.35,2,1805,2014-03-07,False
NNA,16825.95,20000,0,22,14,8,63.64,4,2,-3174.05,-0.84,30.94,1,3077,2008-11-26,False
NNA,19607.36,20000,0,14,6,8,42.86,2,5,-392.64,-0.05,39.33,2,3077,2008-11-26,False
NM,25140.260000000002,20000,0,29,18,11,62.07,7,4,5140.26,0.58,29.62,1,3506,2007-06-05,False
NM,15634.08,20000,1,15,8,7,53.33,3,2,-4365.92,-0.28,57.25,2,3506,2007-06-05,False
NMM,18879.43,20000,0,23,17,6,73.91,12,4,-1120.57,-0.23,23.12,1,3322,2008-02-27,False
NMM,19109.77,20000,0,13,7,6,53.85,3,2,-890.23,-0.12,30.94,2,3322,2008-02-27,False
NAV,23678.489999999998,20000,0,38,25,13,65.79,4,2,3678.49,1.26,14.37,1,4013,2004-01-13,True
NAV,27557.47,20000,0,25,16,9,64.0,4,3,7557.47,1.13,18.72,2,4013,2004-01-13,True
