Symbol,Ending Value,Starting Value,Positions Still Open,Total Positions Closed,Total Won,Total Lost,Strike Rate,Win Streak,Lose Streak,Net Profit or Loss,SQN Score,Max Drawdown %,Pyramid Limit,Total Bars,First Date Recorded,First Date Recorded Meets Requirements
MYSZ,10986.2,20000,1,1,0,1,0.0,0,1,-9013.8,0,77.42,2,1020,2017-04-19,False
MYL,18091.3,20000,1,32,19,13,59.38,6,4,-1908.7,-0.64,18.7,1,4313,2004-01-13,True
MYL,16362.21,20000,1,21,10,11,47.62,3,4,-3637.79,-1.01,35.22,2,4313,2004-01-13,True
MYOK,22809.53,20000,0,12,7,5,58.33,4,2,2809.53,1.04,8.82,1,1272,2016-02-11,False
MYOK,25317.5,20000,0,7,4,3,57.14,2,1,5317.5,1.28,8.69,2,1272,2016-02-11,False
MYOS,17694.29,20000,1,3,0,3,0.0,0,3,-2305.71,-2.42,24.23,1,1577,2014-10-22,False
MYOS,16854.83,20000,1,2,0,2,0.0,0,2,-3145.17,-39.39,50.77,2,1577,2014-10-22,False
MYRG,23408.96,20000,0,27,20,7,74.07,7,2,3408.96,1.37,10.24,1,3116,2008-12-18,False
MYRG,27219.69,20000,1,17,12,5,70.59,6,2,7219.69,1.4,18.59,2,3116,2008-12-18,False
MYGN,21303.36,20000,0,38,23,15,60.53,5,2,1303.36,0.33,14.69,1,4359,2004-01-13,True
MYGN,20164.27,20000,1,21,9,12,42.86,3,3,164.27,0.02,28.61,2,4359,2004-01-13,True
NBRV,14670.26,20000,0,10,2,8,20.0,1,3,-5329.74,-2.59,30.66,1,1345,2015-12-30,False
NBRV,15438.689999999999,20000,0,7,1,6,14.29,1,3,-4561.31,-1.74,41.18,2,1345,2015-12-30,False
NAKD,20703.99,20000,1,3,2,1,66.67,2,1,703.99,2.05,8.84,1,1277,2016-04-08,False
NAKD,21735.0,20000,1,1,1,0,100.0,1,0,1735.0,0,22.28,2,1277,2016-04-08,False
NNDM,34825.38,20000,0,5,3,2,60.0,3,2,14825.38,1.3,33.04,1,1219,2016-06-29,False
NNDM,48516.33,20000,0,4,3,1,75.0,2,1,28516.33,1.54,43.36,2,1219,2016-06-29,False
NSTG,26013.02,20000,0,20,14,6,70.0,4,3,6013.02,1.98,9.27,1,1909,2013-10-07,False
NSTG,28916.48,20000,1,11,8,3,72.73,3,1,8916.48,1.78,13.62,2,1909,2013-10-07,False
NAOV,17680.28,20000,1,2,1,1,50.0,1,1,-2319.72,-1.35,14.13,1,728,2018-02-20,False
NAOV,15215.060000000001,20000,1,1,0,1,0.0,0,1,-4784.94,0,28.2,2,728,2018-02-20,False
NH,22162.41,20000,0,6,4,2,66.67,2,1,2162.41,0.44,22.05,1,1170,2016-09-13,False
NH,14320.33,20000,0,3,1,2,33.33,1,2,-5679.67,-0.78,53.64,2,1170,2016-09-13,False
NK,19124.03,20000,0,7,3,4,42.86,2,3,-875.97,-0.24,31.07,1,1384,2015-11-05,False
NK,18103.78,20000,0,5,3,2,60.0,1,1,-1896.22,-0.54,37.76,2,1384,2015-11-05,False
NSSC,24532.04,20000,0,29,21,8,72.41,5,1,4532.04,1.03,18.07,1,4266,2004-05-18,True
NSSC,30517.370000000003,20000,1,17,12,5,70.59,5,1,10517.37,2.11,20.21,2,4266,2004-05-18,True
NDAQ,23521.5,20000,0,44,33,11,75.0,9,3,3521.5,1.2,15.95,1,4016,2005-05-24,True
NDAQ,31033.09,20000,0,28,21,7,75.0,9,3,11033.09,2.35,19.09,2,4016,2005-05-24,True
NTRA,21258.2,20000,0,9,7,2,77.78,4,2,1258.2,0.4,15.22,1,1401,2015-10-13,False
NTRA,26072.33,20000,0,6,5,1,83.33,3,1,6072.33,1.12,22.39,2,1401,2015-10-13,False
NATH,20130.24,20000,0,30,21,9,70.0,9,2,130.24,0.03,18.68,1,4326,2004-01-13,True
NATH,22297.57,20000,0,19,13,6,68.42,6,2,2297.57,0.29,27.36,2,4326,2004-01-13,True
NKSH,21695.87,20000,0,28,22,6,78.57,11,1,1695.87,0.93,11.19,1,4215,2004-01-13,True
NKSH,23349.92,20000,0,18,11,7,61.11,3,2,3349.92,1.23,14.99,2,4215,2004-01-13,True
FIZZ,22115.79,20000,1,31,19,12,61.29,6,5,2115.79,0.84,12.79,1,3430,2007-09-21,False
FIZZ,23576.21,20000,1,18,15,3,83.33,7,1,3576.21,1.02,16.48,2,3430,2007-09-21,False
NCMI,19592.49,20000,0,25,16,9,64.0,6,2,-407.51,-0.15,21.33,1,3515,2007-05-22,False
NCMI,13584.25,20000,0,16,6,10,37.5,2,4,-6415.75,-1.06,57.71,2,3515,2007-05-22,False
NESR,19243.18,20000,0,5,2,3,40.0,2,3,-756.82,-0.39,19.51,1,875,2017-10-03,False
NESR,18679.53,20000,1,3,2,1,66.67,2,1,-1320.47,-0.43,25.19,2,875,2017-10-03,False
NGHC,20289.38,20000,0,14,10,4,71.43,7,2,289.38,0.22,9.02,1,1730,2014-06-03,False
NGHC,19305.44,20000,1,7,5,2,71.43,3,1,-694.56,-0.39,18.07,2,1730,2014-06-03,False
NGHCO,20245.09,20000,0,8,5,3,62.5,3,2,245.09,0.28,14.88,1,1467,2015-07-10,False
NGHCO,20063.64,20000,0,4,2,2,50.0,1,2,63.64,0.11,33.26,2,1467,2015-07-10,False
NGHCP,20845.47,20000,0,9,7,2,77.78,4,2,845.47,1.31,2.77,1,1590,2014-10-07,False
NGHCP,21534.21,20000,1,4,3,1,75.0,2,1,1534.21,1.15,5.55,2,1590,2014-10-07,False
NGHCZ,19960.58,20000,1,7,4,3,57.14,2,2,-39.42,-0.12,1.91,1,1361,2015-11-30,False
NGHCZ,20163.79,20000,1,4,2,2,50.0,1,1,163.79,0.66,4.33,2,1361,2015-11-30,False
NHLD,19860.48,20000,1,5,3,2,60.0,2,1,-139.52,-0.19,8.25,1,1435,2015-06-12,False
NHLD,19856.54,20000,1,4,2,2,50.0,1,1,-143.46,-0.18,12.25,2,1435,2015-06-12,False
NATI,23070.36,20000,0,44,28,16,63.64,9,3,3070.36,1.86,5.96,1,4359,2004-01-13,True
NATI,29405.879999999997,20000,0,25,19,6,76.0,6,1,9405.88,3.07,10.02,2,4359,2004-01-13,True
NRC,20228.14,20000,0,18,13,5,72.22,9,2,228.14,0.29,9.05,1,2982,2004-06-23,True
NRC,24722.92,20000,1,14,8,6,57.14,4,5,4722.92,1.36,9.49,2,2982,2004-06-23,True
NSEC,18463.62,20000,0,14,7,7,50.0,5,4,-1536.38,-0.58,26.64,1,2752,2004-03-05,True
NSEC,17084.05,20000,1,8,3,5,37.5,3,5,-2915.95,-0.5,46.24,2,2752,2004-03-05,True
EYE,16803.84,20000,0,19,9,10,47.37,4,5,-3196.16,-1.49,30.43,1,2171,2004-01-13,True
EYE,16551.75,20000,0,12,4,8,33.33,3,7,-3448.25,-1.04,45.27,2,2171,2004-01-13,True
NWLI,23482.75,20000,0,27,21,6,77.78,8,1,3482.75,1.28,11.8,1,3094,2009-01-15,False
NWLI,26623.27,20000,1,15,8,7,53.33,3,4,6623.27,0.93,19.81,2,3094,2009-01-15,False
NAII,18849.81,20000,0,22,10,12,45.45,2,4,-1150.19,-0.68,15.5,1,4179,2004-01-15,True
NAII,20797.72,20000,0,15,7,8,46.67,2,2,797.72,0.25,24.78,2,4179,2004-01-15,True
NHTC,18416.36,20000,0,10,6,4,60.0,5,2,-1583.64,-0.98,13.69,1,1496,2015-05-29,False
NHTC,14321.380000000001,20000,0,5,0,5,0.0,0,5,-5678.62,-2.12,44.7,2,1496,2015-05-29,False
NATR,16900.11,20000,0,23,14,9,60.87,5,5,-3099.89,-0.72,34.23,1,3367,2004-01-13,True
NATR,18061.04,20000,0,16,8,8,50.0,3,4,-1938.96,-0.23,54.41,2,3367,2004-01-13,True
NTUS,19868.48,20000,0,4,3,1,75.0,2,1,-131.52,-0.09,10.98,1,378,2019-11-05,False
NTUS,20699.76,20000,0,2,1,1,50.0,1,1,699.76,0.19,21.82,2,378,2019-11-05,False
JSM,21586.36,20000,0,32,21,11,65.62,5,2,1586.36,0.83,9.55,1,4297,2004-04-13,True
JSM,28583.15,20000,0,21,13,8,61.9,4,2,8583.15,1.06,14.48,2,4297,2004-04-13,True
NAVI,20444.8,20000,0,29,22,7,75.86,9,2,444.8,0.08,30.06,1,3588,2004-01-13,True
NAVI,19297.85,20000,1,19,15,4,78.95,9,1,-702.15,-0.07,52.25,2,3588,2004-01-13,True
NMCI,21059.72,20000,0,3,3,0,100.0,3,0,1059.72,1.99,3.13,1,534,2019-03-26,False
NMCI,20310.97,20000,1,1,1,0,100.0,1,0,310.97,0,21.5,2,534,2019-03-26,False
NBTB,23133.23,20000,0,45,29,16,64.44,8,3,3133.23,1.7,12.19,1,4359,2004-01-13,True
NBTB,19117.98,20000,1,25,10,15,40.0,2,9,-882.02,-0.35,22.98,2,4359,2004-01-13,True
NCSM,18704.16,20000,0,9,5,4,55.56,2,2,-1295.84,-0.47,18.31,1,942,2017-08-09,False
NCSM,22078.57,20000,0,5,1,4,20.0,1,4,2078.57,0.38,19.49,2,942,2017-08-09,False
NKTR,17382.98,20000,1,47,30,17,63.83,6,3,-2617.02,-0.41,29.86,1,4356,2004-01-13,True
NKTR,21210.7,20000,1,32,19,13,59.38,4,3,1210.7,0.13,36.01,2,4356,2004-01-13,True
NMRD,25556.010000000002,20000,1,2,1,1,50.0,1,1,5556.01,1.41,17.21,1,755,2018-05-08,False
NMRD,20614.95,20000,1,1,1,0,100.0,1,0,614.95,0,44.64,2,755,2018-05-08,False
NEOG,23824.53,20000,0,37,27,10,72.97,7,2,3824.53,2.25,9.24,1,4359,2004-01-13,True
NEOG,34050.31,20000,0,22,14,8,63.64,4,2,14050.31,2.53,13.21,2,4359,2004-01-13,True
NEO,26566.73,20000,0,20,16,4,80.0,13,2,6566.73,2.74,9.55,1,2045,2013-03-25,False
NEO,23773.510000000002,20000,0,12,8,4,66.67,6,2,3773.51,1.08,19.23,2,2045,2013-03-25,False
NLTX,18807.29,20000,1,9,7,2,77.78,6,1,-1192.71,-0.27,28.91,1,1061,2008-09-25,False
NLTX,17584.6,20000,1,5,4,1,80.0,3,1,-2415.4,-0.39,45.83,2,1061,2008-09-25,False
NEON,16831.7,20000,0,13,7,6,53.85,3,3,-3168.3,-0.56,39.2,1,3127,2004-01-13,True
NEON,4297.0599999999995,20000,1,8,4,4,50.0,2,2,-15702.94,-1.68,87.38,2,3127,2004-01-13,True
NEOS,20725.36,20000,1,7,5,2,71.43,3,1,725.36,0.17,19.11,1,1387,2015-11-02,False
NEOS,20255.45,20000,1,5,3,2,60.0,2,1,255.45,0.03,31.01,2,1387,2015-11-02,False
NVCN,22485.1,20000,0,3,2,1,66.67,1,1,2485.1,0.76,13.85,1,1677,2014-09-04,False
NVCN,26494.79,20000,0,3,2,1,66.67,1,1,6494.79,0.86,21.34,2,1677,2014-09-04,False
NEPH,20370.63,20000,0,2,1,1,50.0,1,1,370.63,0.81,6.31,1,362,2019-11-25,False
NEPH,19878.0,20000,0,1,0,1,0.0,0,1,-122.0,0,17.37,2,362,2019-11-25,False
NEPT,15457.689999999999,20000,0,18,10,8,55.56,6,2,-4542.31,-0.73,49.96,1,3245,2007-11-30,False
NEPT,16294.39,20000,0,12,5,7,41.67,4,4,-3705.61,-0.29,73.63,2,3245,2007-11-30,False
UEPS,25306.67,20000,0,33,25,8,75.76,6,1,5306.67,1.08,16.13,1,3896,2005-11-11,True
UEPS,19509.67,20000,1,19,12,7,63.16,5,3,-490.33,-0.1,46.77,2,3896,2005-11-11,True
NETE,14286.04,20000,0,8,2,6,25.0,1,3,-5713.96,-0.83,71.47,1,2372,2004-01-13,True
NETE,4607.9,20000,0,6,1,5,16.67,1,5,-15392.1,-2.05,86.16,2,2372,2004-01-13,True
NTAP,19907.64,20000,0,40,28,12,70.0,9,2,-92.36,-0.03,20.03,1,4359,2004-01-13,True
NTAP,21269.22,20000,1,23,12,11,52.17,4,3,1269.22,0.2,32.65,2,4359,2004-01-13,True
NTES,43131.32,20000,0,44,29,15,65.91,9,4,23131.32,1.27,12.68,1,4359,2004-01-13,True
NTES,56279.32,20000,0,28,18,10,64.29,5,6,36279.32,1.48,19.93,2,4359,2004-01-13,True
NFINU,20784.59,20000,0,2,2,0,100.0,2,0,784.59,3.55,1.46,1,183,2019-12-20,False
NFINU,22009.59,20000,0,1,1,0,100.0,1,0,2009.59,0,5.16,2,183,2019-12-20,False
NFLX,21159.61,20000,0,34,22,12,64.71,3,3,1159.61,0.24,22.81,1,4359,2004-01-13,True
NFLX,38513.119999999995,20000,0,21,14,7,66.67,4,2,18513.12,1.53,20.03,2,4359,2004-01-13,True
NTGR,20378.91,20000,0,35,21,14,60.0,4,3,378.91,0.08,18.56,1,4359,2004-01-13,True
NTGR,24800.39,20000,0,23,11,12,47.83,3,2,4800.39,0.43,34.04,2,4359,2004-01-13,True
NTCT,20903.21,20000,0,36,26,10,72.22,7,2,903.21,0.25,20.71,1,4359,2004-01-13,True
NTCT,26353.62,20000,0,22,11,11,50.0,4,6,6353.62,0.64,33.22,2,4359,2004-01-13,True
NTWK,23254.23,20000,0,30,21,9,70.0,7,2,3254.23,0.73,17.17,1,4359,2004-01-13,True
NTWK,20697.24,20000,0,17,10,7,58.82,3,2,697.24,0.07,36.52,2,4359,2004-01-13,True
NBSE,23062.66,20000,1,3,3,0,100.0,3,0,3062.66,1.84,6.03,1,387,2019-10-23,False
NBSE,24025.15,20000,1,2,2,0,100.0,2,0,4025.15,3.55,16.5,2,387,2019-10-23,False
NBIX,26584.010000000002,20000,0,43,31,12,72.09,11,2,6584.01,1.18,31.03,1,4359,2004-01-13,True
NBIX,37061.15,20000,0,26,18,8,69.23,14,3,17061.15,1.31,48.79,2,4359,2004-01-13,True
NURO,21422.1,20000,0,5,1,4,20.0,1,4,1422.1,0.23,28.87,1,4133,2004-11-01,True
NURO,6247.26,20000,0,6,1,5,16.67,1,5,-13752.74,-0.46,88.9,2,4133,2004-11-01,True
STIM,19082.38,20000,0,5,2,3,40.0,1,2,-917.62,-0.46,15.64,1,648,2018-10-09,False
STIM,11821.34,20000,1,2,0,2,0.0,0,2,-8178.66,-43.51,43.33,2,648,2018-10-09,False
NTRP,14639.630000000001,20000,1,4,1,3,25.0,1,3,-5360.37,-1.14,40.93,1,927,2017-07-11,False
NTRP,15146.7,20000,1,3,1,2,33.33,1,2,-4853.3,-1.17,44.06,2,927,2017-07-11,False
NBEV,19999.75,20000,0,3,2,1,66.67,1,1,-0.25,-0.05,0.03,1,993,2017-05-26,False
NBEV,20000.39,20000,1,2,1,1,50.0,1,1,0.39,0.04,0.06,2,993,2017-05-26,False
NFE,20601.16,20000,0,6,5,1,83.33,3,1,601.16,0.52,11.82,1,500,2019-05-14,False
NFE,21100.24,20000,1,3,2,1,66.67,1,1,1100.24,0.39,24.78,2,500,2019-05-14,False
NPAUU,20243.59,20000,0,2,2,0,100.0,2,0,243.59,1.42,1.08,1,184,2020-01-23,False
NPAUU,20479.29,20000,0,1,1,0,100.0,1,0,479.29,0,2.58,2,184,2020-01-23,False
NYMT,18204.08,20000,0,24,15,9,62.5,5,3,-1795.92,-0.7,24.48,1,3161,2008-09-18,False
NYMT,23498.03,20000,0,14,9,5,64.29,4,3,3498.03,0.68,21.2,2,3161,2008-09-18,False
NYMTM,17987.99,20000,0,2,1,1,50.0,1,1,-2012.01,-1.41,21.4,1,319,2020-01-31,False
NYMTM,18440.04,20000,0,2,1,1,50.0,1,1,-1559.96,-0.9,21.4,2,319,2020-01-31,False
NYMTN,20706.88,20000,0,5,3,2,60.0,2,2,706.88,1.13,0.41,1,825,2018-01-26,False
NYMTN,18444.34,20000,1,3,2,1,66.67,2,1,-1555.66,-0.89,22.05,2,825,2018-01-26,False
NYMTO,20689.37,20000,0,11,7,4,63.64,2,1,689.37,1.89,1.51,1,1440,2015-08-13,False
NYMTO,21516.05,20000,1,6,5,1,83.33,5,1,1516.05,3.42,1.68,2,1440,2015-08-13,False
NYMTP,20844.75,20000,0,9,7,2,77.78,3,1,844.75,0.85,19.62,1,1914,2013-09-16,False
NYMTP,18364.35,20000,1,5,3,2,60.0,2,1,-1635.65,-0.87,42.41,2,1914,2013-09-16,False
NEWA,21310.25,20000,0,6,3,3,50.0,1,2,1310.25,0.77,21.72,1,857,2017-11-07,False
NEWA,22686.15,20000,1,4,4,0,100.0,4,0,2686.15,2.17,22.47,2,857,2017-11-07,False
NWL,20465.44,20000,0,44,31,13,70.45,7,4,465.44,0.17,19.33,1,4359,2004-01-13,True
NWL,20017.51,20000,0,29,18,11,62.07,5,3,17.51,0.0,31.77,2,4359,2004-01-13,True
NWGI,19999.88,20000,1,1,0,1,0.0,0,1,-0.12,0,0.01,1,217,2020-04-15,False
NWGI,18442.42,20000,1,1,0,1,0.0,0,1,-1557.58,0,7.79,2,217,2020-04-15,False
NMRK,21689.25,20000,0,6,5,1,83.33,4,1,1689.25,0.96,13.54,1,781,2018-04-02,False
NMRK,16105.51,20000,1,3,1,2,33.33,1,1,-3894.49,-1.47,36.0,2,781,2018-04-02,False
NWS,19633.69,20000,0,43,29,14,67.44,6,4,-366.31,-0.09,25.84,1,4352,2004-01-13,True
NWS,24002.81,20000,0,27,16,11,59.26,5,3,4002.81,0.48,37.53,2,4352,2004-01-13,True
NWSA,23663.91,20000,0,25,20,5,80.0,6,2,3663.91,1.95,8.6,1,3039,2009-04-13,False
NWSA,28994.73,20000,0,20,16,4,80.0,10,2,8994.73,2.56,12.48,2,3039,2009-04-13,False
NEWT,15784.17,20000,1,24,16,8,66.67,7,2,-4215.83,-0.97,33.65,1,3546,2007-01-30,False
NEWT,20525.84,20000,1,14,8,6,57.14,3,2,525.84,0.04,56.62,2,3546,2007-01-30,False
NEWTI,19612.47,20000,0,4,3,1,75.0,3,1,-387.53,-0.85,10.92,1,655,2018-06-05,False
NEWTI,19087.23,20000,0,2,0,2,0.0,0,2,-912.77,-1.47,21.89,2,655,2018-06-05,False
NEWTL,20051.26,20000,0,3,2,1,66.67,2,1,51.26,1.85,0.21,1,786,2016-08-11,False
NEWTL,19528.61,20000,0,2,1,1,50.0,1,1,-471.39,-0.99,10.6,2,786,2016-08-11,False
NXST,17583.05,20000,0,36,24,12,66.67,4,2,-2416.95,-0.42,32.39,1,4314,2004-03-09,True
NXST,21204.92,20000,0,20,13,7,65.0,9,2,1204.92,0.16,39.94,2,4314,2004-03-09,True
NXTC,16776.07,20000,0,2,1,1,50.0,1,1,-3223.93,-1.41,19.68,1,432,2019-08-20,False
NXTC,14125.79,20000,1,1,0,1,0.0,0,1,-5874.21,0,35.9,2,432,2019-08-20,False
NEXT,14620.51,20000,0,9,5,4,55.56,3,1,-5379.49,-1.42,32.37,1,1345,2006-07-03,False
NEXT,9455.66,20000,0,5,1,4,20.0,1,3,-10544.34,-1.85,61.57,2,1345,2006-07-03,False
NXGN,18529.35,20000,0,4,3,1,75.0,2,1,-1470.65,-0.89,16.57,1,600,2018-12-18,False
NXGN,18827.55,20000,0,2,0,2,0.0,0,2,-1172.45,-8.41,20.79,2,600,2018-12-18,False
NGM,19526.33,20000,1,3,0,3,0.0,0,3,-473.67,-1.67,13.14,1,456,2019-07-17,False
NGM,18757.62,20000,1,2,0,2,0.0,0,2,-1242.38,-3.64,14.58,2,456,2019-07-17,False
NODK,19891.8,20000,1,5,3,2,60.0,2,1,-108.2,-1.1,2.78,1,972,2017-06-27,False
NODK,20807.69,20000,1,4,3,1,75.0,2,1,807.69,2.02,3.54,2,972,2017-06-27,False
EGOV,24266.69,20000,0,32,22,10,68.75,9,3,4266.69,1.48,11.99,1,4359,2004-01-13,True
EGOV,30414.52,20000,1,18,12,6,66.67,5,2,10414.52,2.2,19.38,2,4359,2004-01-13,True
NICE,24157.489999999998,20000,0,45,34,11,75.56,9,3,4157.49,1.7,14.07,1,4359,2004-01-13,True
NICE,35018.43,20000,1,27,22,5,81.48,10,2,15018.43,2.41,11.26,2,4359,2004-01-13,True
NICK,21307.38,20000,0,31,18,13,58.06,4,3,1307.38,0.56,12.72,1,4278,2004-01-13,True
NICK,21168.6,20000,1,17,8,9,47.06,4,4,1168.6,0.19,30.21,2,4278,2004-01-13,True
NCBS,20394.98,20000,1,5,4,1,80.0,2,1,394.98,0.79,5.3,1,1234,2016-06-13,False
NCBS,19753.47,20000,1,4,2,2,50.0,2,2,-246.53,-0.31,12.16,2,1234,2016-06-13,False
NIU,23180.3,20000,0,3,3,0,100.0,3,0,3180.3,2.92,3.21,1,569,2019-02-04,False
NIU,30950.0,20000,1,1,1,0,100.0,1,0,10950.0,0,10.92,2,569,2019-02-04,False
LASR,19143.5,20000,0,4,1,3,25.0,1,3,-856.5,-0.36,17.67,1,692,2018-08-07,False
LASR,15390.01,20000,1,2,0,2,0.0,0,2,-4609.99,-3.73,34.81,2,692,2018-08-07,False
NMIH,21685.42,20000,0,13,11,2,84.62,6,1,1685.42,0.65,12.06,1,1814,2014-02-24,False
NMIH,20577.44,20000,1,7,4,3,57.14,3,2,577.44,0.12,26.93,2,1814,2014-02-24,False
NNBR,37529.07,20000,0,37,26,11,70.27,6,3,17529.07,1.55,9.07,1,4313,2004-03-19,True
NNBR,39126.66,20000,0,23,15,8,65.22,5,2,19126.66,2.19,31.66,2,4313,2004-03-19,True
NBL,20777.39,20000,1,46,30,16,65.22,14,7,777.39,0.19,21.67,1,4282,2004-01-13,True
NBL,28064.46,20000,1,28,18,10,64.29,8,5,8064.46,1.32,27.78,2,4282,2004-01-13,True
NBLX,20951.4,20000,0,11,6,5,54.55,3,2,951.4,0.64,10.11,1,1097,2016-12-27,False
NBLX,22548.77,20000,0,7,4,3,57.14,2,1,2548.77,1.1,9.8,2,1097,2016-12-27,False
NDLS,21920.54,20000,0,20,11,9,55.0,4,4,1920.54,0.45,26.15,1,1907,2013-10-09,False
NDLS,24575.34,20000,1,14,7,7,50.0,3,3,4575.34,0.63,39.44,2,1907,2013-10-09,False
NDSN,24577.739999999998,20000,0,43,36,7,83.72,10,2,4577.74,1.34,16.79,1,4359,2004-01-13,True
NDSN,33738.1,20000,0,29,23,6,79.31,7,2,13738.1,2.16,37.07,2,4359,2004-01-13,True
NSYS,27163.11,20000,0,14,9,5,64.29,6,2,7163.11,1.58,41.07,1,3607,2004-01-22,True
NSYS,20115.21,20000,1,9,5,4,55.56,3,2,115.21,0.02,55.99,2,3607,2004-01-22,True
NBN,19127.77,20000,0,21,13,8,61.9,4,3,-872.23,-0.5,15.99,1,3657,2004-01-27,True
NBN,17992.48,20000,0,12,4,8,33.33,2,3,-2007.52,-0.62,28.24,2,3657,2004-01-27,True
NTIC,28266.48,20000,0,19,13,6,68.42,7,3,8266.48,3.59,8.73,1,2982,2008-10-09,False
NTIC,34312.12,20000,1,10,7,3,70.0,5,1,14312.12,1.88,20.25,2,2982,2008-10-09,False
NTRS,21369.9,20000,0,44,33,11,75.0,9,2,1369.9,0.47,17.89,1,4359,2004-01-13,True
NTRS,22318.43,20000,0,28,19,9,67.86,7,4,2318.43,0.49,22.53,2,4359,2004-01-13,True
NTRSO,20143.08,20000,1,3,2,1,66.67,1,1,143.08,1.41,0.63,1,292,2020-03-11,False
NTRSO,20474.06,20000,1,1,1,0,100.0,1,0,474.06,0,1.41,2,292,2020-03-11,False
NFBK,20521.11,20000,0,24,17,7,70.83,8,3,521.11,0.21,11.53,1,3325,2008-02-22,False
NFBK,19682.98,20000,0,14,9,5,64.29,4,2,-317.02,-0.08,22.15,2,3325,2008-02-22,False
NRIM,20173.53,20000,0,35,20,15,57.14,3,3,173.53,0.09,14.74,1,4329,2004-01-13,True
NRIM,20079.37,20000,1,21,12,9,57.14,5,4,79.37,0.02,16.82,2,4329,2004-01-13,True
NWBI,20980.77,20000,0,28,18,10,64.29,4,2,980.77,0.76,6.36,1,2793,2010-04-05,False
NWBI,20459.55,20000,1,16,9,7,56.25,3,2,459.55,0.24,12.08,2,2793,2010-04-05,False
NWPX,25564.64,20000,0,47,34,13,72.34,8,2,5564.64,1.22,19.56,1,4355,2004-01-16,True
NWPX,27077.15,20000,0,29,18,11,62.07,6,4,7077.15,1.0,31.2,2,4355,2004-01-16,True
NLOK,20108.23,20000,0,3,2,1,66.67,2,1,108.23,0.19,4.56,1,307,2020-02-19,False
NLOK,21235.11,20000,0,2,2,0,100.0,2,0,1235.11,1.47,8.45,2,307,2020-02-19,False
NCLH,21367.69,20000,0,20,15,5,75.0,7,2,1367.69,0.31,19.98,1,2018,2013-05-02,False
NCLH,20753.19,20000,0,12,9,3,75.0,5,2,753.19,0.09,40.03,2,2018,2013-05-02,False
NWFL,22918.05,20000,0,24,16,8,66.67,6,3,2918.05,1.67,9.37,1,3577,2004-02-11,True
NWFL,23850.86,20000,0,13,9,4,69.23,3,1,3850.86,1.11,18.77,2,3577,2004-02-11,True
NVFY,15324.71,20000,1,7,2,5,28.57,1,4,-4675.29,-1.38,31.27,1,1767,2014-05-01,False
NVFY,5928.41,20000,1,5,0,5,0.0,0,5,-14071.59,-3.76,79.41,2,1767,2014-05-01,False
NVMI,23668.13,20000,0,30,25,5,83.33,12,2,3668.13,1.56,19.67,1,4272,2004-01-13,True
NVMI,36196.84,20000,0,17,14,3,82.35,8,2,16196.84,2.32,29.95,2,4272,2004-01-13,True
NOVN,29227.870000000003,20000,1,16,12,4,75.0,7,2,9227.87,1.44,20.42,1,2580,2004-01-13,True
NOVN,18381.81,20000,1,9,5,4,55.56,3,1,-1618.19,-0.77,70.43,2,2580,2004-01-13,True
NOVT,23193.79,20000,0,14,11,3,78.57,8,2,3193.79,2.1,6.48,1,1789,2004-01-13,True
NOVT,23645.989999999998,20000,0,9,7,2,77.78,5,1,3645.99,1.21,23.04,2,1789,2004-01-13,True
NVAX,33710.61,20000,0,34,22,12,64.71,5,3,13710.61,1.01,18.41,1,4359,2004-01-13,True
NVAX,27021.989999999998,20000,1,20,12,8,60.0,5,2,7021.99,0.42,44.44,2,4359,2004-01-13,True
NVCR,18584.85,20000,0,13,7,6,53.85,4,3,-1415.15,-0.54,19.93,1,1337,2016-01-14,False
NVCR,17343.35,20000,0,8,4,4,50.0,3,2,-2656.65,-0.74,34.29,2,1337,2016-01-14,False
NVUS,22903.12,20000,0,6,4,2,66.67,3,2,2903.12,1.33,8.19,1,919,2017-08-22,False
NVUS,27764.18,20000,1,4,4,0,100.0,4,0,7764.18,1.61,11.77,2,919,2017-08-22,False
NUAN,21948.69,20000,0,41,25,16,60.98,7,4,1948.69,0.52,18.66,1,4314,2004-01-13,True
NUAN,23162.82,20000,1,27,15,12,55.56,5,4,3162.82,0.6,26.59,2,4314,2004-01-13,True
NCNA,21715.46,20000,1,4,3,1,75.0,2,1,1715.46,1.26,15.6,1,835,2018-01-10,False
NCNA,20831.08,20000,1,2,2,0,100.0,2,0,831.08,2.63,29.85,2,835,2018-01-10,False
NTNX,28780.23,20000,1,11,9,2,81.82,4,1,8780.23,3.29,5.49,1,1086,2017-01-12,False
NTNX,32022.03,20000,1,6,5,1,83.33,3,1,12022.03,2.67,10.73,2,1086,2017-01-12,False
NUVA,17545.38,20000,0,35,21,14,60.0,13,6,-2454.62,-0.7,28.84,1,4204,2004-08-25,True
NUVA,26204.489999999998,20000,1,20,11,9,55.0,7,5,6204.49,1.08,22.69,2,4204,2004-08-25,True
QQQX,22349.21,20000,0,36,29,7,80.56,8,1,2349.21,2.01,11.22,1,3524,2007-05-09,False
QQQX,26129.29,20000,1,20,15,5,75.0,7,1,6129.29,3.19,13.57,2,3524,2007-05-09,False
NVEE,24582.73,20000,0,16,11,5,68.75,5,2,4582.73,2.01,8.45,1,1754,2014-03-21,False
NVEE,22906.46,20000,0,9,6,3,66.67,3,2,2906.46,0.94,16.97,2,1754,2014-03-21,False
